Class,Date,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes (%),# price changes prediction,# price changes prediction (%),TRx weighted WAC,Sales weighted WAC,M/M Percent change,Sales weighted WAC predictions,M/M Percent change predictions
GI PRODUCTS,2016-05-01,2016,5,0.17172425579098144,19.0,0.0,0.0,0.0,0.0,11.280932992764377,48.58340456158911,-0.016934836508466167,47.582995460116756,-0.021372963203954654
GI PRODUCTS,2016-06-01,2016,6,0.1723692560850297,19.0,7.0,0.3684210526315789,306.0,0.2647058823529412,11.269251075945164,48.287679692704536,-0.006086952356533337,47.464292300717,-0.0024946550390937405
GI PRODUCTS,2016-07-01,2016,7,0.17062876105038133,19.0,0.0,0.0,170.0,0.14705882352941174,11.192924593706396,47.05746897282553,-0.025476699806407765,46.70641501859222,-0.015967314488187
GI PRODUCTS,2016-08-01,2016,8,0.17010790689713118,19.0,0.0,0.0,0.0,0.0,11.281609004498488,48.14931895334658,0.02320247995385305,48.27258214522409,0.03353216310882434
GI PRODUCTS,2016-09-01,2016,9,0.11332061342683865,19.0,1.0,0.05263157894736842,33.0,0.028571428571428567,11.197759535761884,46.791649911738446,-0.028197055973390284,45.42146078132369,-0.059062955350576485
GI PRODUCTS,2016-10-01,2016,10,0.049747553149488206,19.0,0.0,0.0,0.0,0.0,11.014424846472606,44.30050928564059,-0.05323899949663702,44.39880561081554,-0.022514801437840126
GI PRODUCTS,2016-11-01,2016,11,0.050251997751641936,19.0,0.0,0.0,0.0,0.0,10.902297143535602,42.652603264091894,-0.03719835388174286,44.49204194344578,0.002099973892259799
GI PRODUCTS,2016-12-01,2016,12,0.05021948760342845,19.0,0.0,0.0,0.0,0.0,10.894510962946493,42.50312589512176,-0.0035045309671865033,43.944378773401496,-0.012309238823887236
GI PRODUCTS,2017-01-01,2017,1,0.038188501245146785,19.0,0.0,0.0,66.0,0.057142857142857134,10.69811933489077,40.64678647735875,-0.04367536219203272,42.28612181187665,-0.037735360194204204
GI PRODUCTS,2017-02-01,2017,2,0.11786055065792175,19.0,11.0,0.5789473684210527,628.0,0.5428571428571428,11.564047297945084,41.276372101942876,0.015489185717912024,42.21212308266564,-0.001749953082484379
GI PRODUCTS,2017-03-01,2017,3,0.11787120412341932,19.0,0.0,0.0,0.0,0.0,11.588136307626275,41.42169097430452,0.003520630931486357,42.61278244242804,0.009491570916198011
GI PRODUCTS,2017-04-01,2017,4,0.07661862020732972,18.0,0.0,0.0,0.0,0.0,11.46130337118005,39.34624227645634,-0.05010535902881563,39.9243299020289,-0.06309028386098403
