Class,Date,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes (%),# price changes prediction,# price changes prediction (%),TRx weighted WAC,Sales weighted WAC,M/M Percent change,Sales weighted WAC predictions,M/M Percent change predictions
OTHER CNS,2016-02-01,2016,2,0.21487233931784055,18.0,1.0,0.05555555555555555,38.0,0.03125,9.548564287637067,42.304553789082405,-0.08039236580289777,37.631580557852324,0.02304717248473387
OTHER CNS,2016-03-01,2016,3,0.20333805365673768,18.0,0.0,0.0,0.0,0.0,9.406116838575837,40.998623746099476,-0.030869727393743385,37.88999637579378,0.006866993469598848
OTHER CNS,2016-04-01,2016,4,0.20315047024246408,18.0,1.0,0.05555555555555555,37.0,0.030303030303030307,9.529618781210406,39.22223580594169,-0.043327989523716304,36.836656815460074,-0.027799938270953062
OTHER CNS,2016-05-01,2016,5,0.18913871028125806,18.0,0.0,0.0,0.0,0.0,9.592597688367563,38.50081509819212,-0.01839315615047843,35.42670312953825,-0.03827583195145112
OTHER CNS,2016-06-01,2016,6,0.15377987340516378,18.0,2.0,0.1111111111111111,149.0,0.12121212121212123,9.651408449312283,36.72203059159808,-0.046201216832876035,35.072326352065126,-0.010003097837733788
OTHER CNS,2016-07-01,2016,7,0.1643486769137358,18.0,5.0,0.2777777777777778,186.0,0.15151515151515152,9.774915526334818,35.588432082842154,-0.030869712009207073,34.71452935701166,-0.01020168982980496
OTHER CNS,2016-08-01,2016,8,0.12882551264572573,18.0,0.0,0.0,0.0,0.0,9.848189871014785,36.72804729985831,0.032022068698148276,32.88816208362784,-0.05261103368566722
OTHER CNS,2016-09-01,2016,9,0.12882344143266292,18.0,0.0,0.0,0.0,0.0,9.838175044196436,36.575440298891365,-0.0041550534859917665,35.380249347088665,0.07577459807951437
OTHER CNS,2016-10-01,2016,10,0.10271155320849794,18.0,3.0,0.16666666666666666,112.0,0.09090909090909093,9.799150183197465,34.98006430973704,-0.043618777412303245,35.245395758700106,-0.0038115499714435064
OTHER CNS,2016-11-01,2016,11,0.1021717578211254,18.0,0.0,0.0,0.0,0.0,9.773977193962612,34.511087214211095,-0.013406982084804175,35.306446319920155,0.0017321570635215888
OTHER CNS,2016-12-01,2016,12,0.10237542326588964,18.0,0.0,0.0,0.0,0.0,9.671769877737779,33.35452822310122,-0.033512679097331466,33.49016611473374,-0.05144330269686925
OTHER CNS,2017-01-01,2017,1,0.05035476571388895,18.0,0.0,0.0,0.0,0.0,9.551939376120401,31.311419594829395,-0.06125431049739072,27.430850144541182,-0.1809282148507113
OTHER CNS,2017-02-01,2017,2,0.13174691503184635,18.0,14.0,0.7777777777777778,902.0,0.7352941176470589,10.31317605945272,35.363757275977854,0.1294204393663978,28.113966646747013,0.02490322022854885
OTHER CNS,2017-03-01,2017,3,0.13177082607257612,18.0,0.0,0.0,0.0,0.0,10.329953726471167,36.10429996669729,0.02094072428278082,31.87484581684502,0.1337726268709638
OTHER CNS,2017-04-01,2017,4,0.1071483482439874,18.0,0.0,0.0,0.0,0.0,10.394636963777499,36.91161366510482,0.02236059691372483,31.317219888305306,-0.017494231399388438
OTHER CNS,2017-05-01,2017,5,0.10735531235299207,18.0,1.0,0.05555555555555555,35.0,0.028571428571428567,10.298889438784984,34.80485104501725,-0.0570758742546994,30.434432600557727,-0.028188558591602075
OTHER CNS,2017-06-01,2017,6,0.0901008315285123,18.0,0.0,0.0,0.0,0.0,10.34722734222368,35.87557685579946,0.03076369467570217,30.840477353324673,0.013341623880298803
OTHER CNS,2017-07-01,2017,7,0.09630069353343436,18.0,2.0,0.1111111111111111,123.0,0.1,10.387203629974994,33.0169808078201,-0.07968083856795893,30.38824464641638,-0.014663609182415716
OTHER CNS,2017-08-01,2017,8,0.09747892298001208,18.0,1.0,0.05555555555555555,31.0,0.025,10.202784654040078,31.390555468293453,-0.049260268496186144,30.324050881926016,-0.002112453853037266
OTHER CNS,2017-09-01,2017,9,0.0974548713897014,18.0,0.0,0.0,0.0,0.0,10.087266971577384,29.76481095231651,-0.05179088078320415,30.099931592472394,-0.007390809701721013
OTHER CNS,2017-10-01,2017,10,0.0972897598522892,18.0,0.0,0.0,0.0,0.0,9.94586354089834,28.581817558558832,-0.039744697040167476,29.5059255462214,-0.01973446499126097
OTHER CNS,2017-11-01,2017,11,0.14269649357443362,18.0,1.0,0.05555555555555555,29.0,0.023809523809523808,10.186882915100137,27.826285402421135,-0.026434013672844703,29.464280389764948,-0.001411416713270497
OTHER CNS,2017-12-01,2017,12,0.14281077382335594,18.0,0.0,0.0,0.0,0.0,10.07924344265457,27.107954570670806,-0.02581483016370656,28.760410903599247,-0.023888908089885197
OTHER CNS,2018-01-01,2018,1,0.14469982008372612,18.0,0.0,0.0,29.0,0.02325581395348837,9.737690053678392,22.829144542251672,-0.15784333772820147,24.415218908889518,-0.15108240314348031
OTHER CNS,2018-02-01,2018,2,0.197572770252894,18.0,16.0,0.8888888888888888,828.0,0.6744186046511628,10.750192892540847,22.920296242966177,0.003992777764659783,25.204139095871355,0.03231264032183612
OTHER CNS,2018-03-01,2018,3,0.19614016522240735,18.0,0.0,0.0,0.0,0.0,10.616789707869936,22.651703753958248,-0.011718543519713687,25.65240128338557,0.017785260818039328
OTHER CNS,2018-04-01,2018,4,0.1975148842601367,18.0,1.0,0.05555555555555555,57.0,0.04651162790697674,10.607170136687948,22.202434917242268,-0.019833776814138004,25.694105866909094,0.0016257574900224725
OTHER CNS,2018-05-01,2018,5,0.1963389382503864,18.0,0.0,0.0,0.0,0.0,10.590106858841127,22.31682129880768,0.005151974636645962,25.41290026586647,-0.010944362201168678
OTHER CNS,2018-06-01,2018,6,0.1965721651209498,18.0,0.0,0.0,0.0,0.0,10.563126977657934,21.741810439280293,-0.025765804718708263,26.627504765698887,0.04779480055898322
OTHER CNS,2018-07-01,2018,7,0.2765511694352493,18.0,2.0,0.1111111111111111,171.0,0.13953488372093026,11.312385379053463,22.32315007107392,0.026738326756052366,26.075099162123536,-0.02074567663910254
OTHER CNS,2018-08-01,2018,8,0.2732718787957192,18.0,0.0,0.0,0.0,0.0,11.19027013099331,22.036763426998302,-0.012829132231060525,27.72859810959928,0.06341294954220533
OTHER CNS,2018-09-01,2018,9,0.2740537634715182,18.0,0.0,0.0,0.0,0.0,11.214353353334504,22.249965307274916,0.009674827294075872,24.75915690641321,-0.10708948182122802
OTHER CNS,2018-10-01,2018,10,0.2743444604465317,18.0,0.0,0.0,56.0,0.045454545454545456,11.089738577559332,20.568791223671663,-0.07555850359252336,23.74868761305368,-0.04081194271594102
OTHER CNS,2018-11-01,2018,11,0.21239576298546706,18.0,0.0,0.0,0.0,0.0,11.01457196051005,20.321052301113546,-0.012044408437235088,23.64389218645998,-0.0044126828522557116
OTHER CNS,2018-12-01,2018,12,0.2149386607922883,18.0,0.0,0.0,0.0,0.0,11.091234601337066,19.881627821667518,-0.021624100609295205,24.082860088177306,0.018565805420509784
OTHER CNS,2019-01-01,2019,1,0.20715735664649607,18.0,0.0,0.0,53.0,0.043478260869565216,10.729532744496977,19.309624926108174,-0.028770425675907707,21.42768088566922,-0.11025182195081396
OTHER CNS,2019-02-01,2019,2,0.10457877907428544,18.0,15.0,0.8333333333333334,694.0,0.5652173913043478,11.247898426169408,20.79737681750667,0.07704716674154222,22.25401075877317,0.0385636633993649
OTHER CNS,2019-03-01,2019,3,0.1037036088103643,18.0,0.0,0.0,78.0,0.06382978723404255,11.12972580457713,20.19335377178335,-0.029043232279893583,19.38937733376605,-0.12872436596076509
OTHER CNS,2019-04-01,2019,4,0.10332327712572907,18.0,0.0,0.0,0.0,0.0,11.103077603584214,20.09154549956091,-0.005041672293420452,20.081615156209047,0.035701910924054614
OTHER CNS,2019-05-01,2019,5,0.10326622405516897,18.0,1.0,0.05555555555555555,26.0,0.02083333333333333,11.10148563731986,20.166355359071236,0.0037234497222704555,20.42430755824153,0.017064982042867438
OTHER CNS,2019-06-01,2019,6,0.1426721350780207,18.0,1.0,0.05555555555555555,26.0,0.02083333333333333,11.40967058172214,20.349835388730373,0.009098323737343206,22.441791288910267,0.09877856201076685
OTHER CNS,2019-07-01,2019,7,0.06496042479258526,18.0,1.0,0.05555555555555555,25.0,0.020408163265306117,11.39883836174821,20.21283274668945,-0.006732371020396255,21.781362960562014,-0.0294285032707976
OTHER CNS,2019-08-01,2019,8,0.06488949562666546,18.0,1.0,0.05555555555555555,48.0,0.0392156862745098,11.414380146773823,20.02490979131924,-0.00929721022903085,25.10546649040505,0.15261228307254027
OTHER CNS,2019-09-01,2019,9,0.0648223222896146,18.0,0.0,0.0,0.0,0.0,11.352682364561726,19.65354516063968,-0.018545133763376298,19.36339630783897,-0.2287179242321834
OTHER CNS,2019-10-01,2019,10,0.0647044859423485,18.0,0.0,0.0,0.0,0.0,11.242309458509826,19.70190813190742,0.002460775950213545,17.97950320051445,-0.07146954415038598
OTHER CNS,2019-11-01,2019,11,0.06468287729884843,18.0,0.0,0.0,48.0,0.0392156862745098,11.253941239504046,18.925879220418256,-0.03938851538102428,17.84991119640602,-0.0072077633438015765
OTHER CNS,2019-12-01,2019,12,0.06489973409208598,18.0,0.0,0.0,94.0,0.07692307692307693,11.327084248331667,19.828140002505794,0.04767338793508369,19.459060041067023,0.0901488431485864
OTHER CNS,2020-01-01,2020,1,0.06403765244126755,18.0,0.0,0.0,46.0,0.03773584905660377,10.97842820532056,17.963264928701754,-0.09405194201616318,18.466843055920886,-0.05098997500661029
OTHER CNS,2020-02-01,2020,2,0.0916926521387391,18.0,13.0,0.7222222222222222,674.0,0.5490196078431373,11.675355299402593,19.907415692155325,0.10822925404541595,19.2616684631968,0.04304067592219418
OTHER CNS,2020-03-01,2020,3,0.09306933228566812,18.0,3.0,0.16666666666666666,71.0,0.0576923076923077,11.611585058617598,20.006633963356595,0.004983985502466259,19.470562028032766,0.010845039994074268
OTHER CNS,2020-04-01,2020,4,0.09397136616410154,18.0,0.0,0.0,0.0,0.0,11.734351069833522,20.679185336974342,0.03361641817656924,18.36428488680587,-0.056817935693593946
OTHER CNS,2020-05-01,2020,5,0.09465490444299277,18.0,1.0,0.05555555555555555,24.0,0.0196078431372549,11.768099897688112,19.859634158879587,-0.039631695578906556,16.903399866699107,-0.07955033529001498
OTHER CNS,2020-06-01,2020,6,0.05907266150638055,18.0,0.0,0.0,24.0,0.019230769230769232,11.678325469691657,20.33134371757016,0.023752177654272844,16.496394043921732,-0.02407834080640814
OTHER CNS,2020-07-01,2020,7,0.058985767092873564,18.0,0.0,0.0,0.0,0.0,11.61842050366225,20.07929224877712,-0.01239718693925873,16.137177246484327,-0.02177547386907641
OTHER CNS,2020-08-01,2020,8,,,,,0.0,0.0,,,0.0,14.309342843925453,-0.11326853356320976
OTHER CNS,2020-09-01,2020,9,,,,,53.0,0.043478260869565216,,,0.0,16.800326420987133,0.174080920712522
OTHER CNS,2020-10-01,2020,10,,,,,0.0,0.0,,,0.0,16.664404748972515,-0.008090418519774878
OTHER CNS,2020-11-01,2020,11,,,,,0.0,0.0,,,0.0,16.724382364096794,0.003599145365691836
OTHER CNS,2020-12-01,2020,12,,,,,0.0,0.0,,,0.0,14.907063823978437,-0.10866281938277733
OTHER CNS,2021-01-01,2021,1,,,,,0.0,0.0,,,0.0,8.847108889289062,-0.4065156630604724
OTHER CNS,2021-02-01,2021,2,,,,,747.0,0.6086956521739131,,,0.0,9.529586426978934,0.07714130641210115
OTHER CNS,2021-03-01,2021,3,,,,,320.0,0.2608695652173913,,,0.0,13.290282951952909,0.3946337602151524
OTHER CNS,2021-04-01,2021,4,,,,,0.0,0.0,,,0.0,12.732454809189761,-0.04197263104027282
OTHER CNS,2021-05-01,2021,5,,,,,107.0,0.08695652173913042,,,0.0,11.849672314190036,-0.06933325177502847
OTHER CNS,2021-06-01,2021,6,,,,,0.0,0.0,,,0.0,12.25572201948764,0.034266745487245176
OTHER CNS,2021-07-01,2021,7,,,,,,,,,0.0,11.80349410495162,-0.03689932864150636
OTHER CNS,2021-08-01,2021,8,,,,,,,,,0.0,11.739305292554144,-0.0054381195794004356
OTHER CNS,2021-09-01,2021,9,,,,,,,,,0.0,11.515190955845554,-0.019090936910103107
OTHER CNS,2021-10-01,2021,10,,,,,,,,,0.0,10.92118970258626,-0.05158414268047873
OTHER CNS,2021-11-01,2021,11,,,,,,,,,0.0,10.87954949864568,-0.003812790096551333
OTHER CNS,2021-12-01,2021,12,,,,,,,,,0.0,10.17568480526336,-0.06469612491490928
OTHER CNS,2022-01-01,2022,1,,,,,,,,,0.0,5.830497764043325,-0.4270166700694673
OTHER CNS,2022-02-01,2022,2,,,,,,,,,0.0,6.619422904492966,0.13531008369730313
OTHER CNS,2022-03-01,2022,3,,,,,,,,,0.0,7.0676895652751845,0.06771990054872545
OTHER CNS,2022-04-01,2022,4,,,,,,,,,0.0,7.109399101348593,0.00590143860850012
OTHER CNS,2022-05-01,2022,5,,,,,,,,,0.0,6.8281982930758,-0.03955338619538917
OTHER CNS,2022-06-01,2022,6,,,,,,,,,0.0,8.042807745138425,0.1778813971021187
OTHER CNS,2022-07-01,2022,7,,,,,,,,,0.0,7.4904069340565576,-0.06868258307128794
OTHER CNS,2022-08-01,2022,8,,,,,,,,,0.0,9.143910832947736,0.22074954184040507
OTHER CNS,2022-09-01,2022,9,,,,,,,,,0.0,6.1744745811618005,-0.32474466407593716
OTHER CNS,2022-10-01,2022,10,,,,,,,,,0.0,5.1640100778718585,-0.16365190106585736
OTHER CNS,2022-11-01,2022,11,,,,,,,,,0.0,5.059219601027922,-0.02029246172329735
OTHER CNS,2022-12-01,2022,12,,,,,,,,,0.0,5.4981894890692855,0.08676632418805741
OTHER CNS,2023-01-01,2023,1,,,,,,,,,0.0,2.843012339076844,-0.48291845075021245
