Date,A.C.T.H.,A05A1 CHOLERETICS+CHOLEKINETIC,ADHD,ALL OTHER RESPIRATORY,ALL OTHER THERAPEUTICS,ALL OTHER UROLOGICAL,"ALLERGY, SYSTEMIC & NASAL",ANTI-ALZHEIMERS,"ANTI-ANAEMICS, IRON AND ALL COMBINATIONS",ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,"ANTI-OBESITY PREPS, EXCL. DIETETICS","ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ANTI-ULCERANTS,ANTIBACTERIALS,ANTICOAGULANTS,ANTIDIABETICS,ANTIGOUT PREPS,"ANTIHYPERTENSIVES, PLAIN & COMBO",ANTITUBERCULARS,"ANTIVIRALS, HERPES",BISPHOSPHONATES TUMOR-RELATED & BONY METASTASES,BLOOD COAGULATION,BPH (BENIGN PROSTATIC HYPERTROPHY),"CANCER DETOX AG, ANTI-NAUSEANTS","CORTICOSTEROIDS, PLAIN & COMBO","COUGH COLD, INCL FLU ANTIVIRALS",DERMATOLOGICS,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,DIETETICS,EAR TREATMENTS&EYE-EAR COMBOS,ERECTILE DYSFUNCTION,ERYTHROPOIETINS,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,GI PRODUCTS,GROWTH HORMONES,HEMATOPOIETIC GROWTH FACTORS,HIV ANTIVIRALS,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",HOSPITAL SOLUTIONS,HYPOTHALAMIC HORMONES,IMAGING,IMMUNOLOGY,IMMUNOSUPPRESSANTS,"INTERFERONS, EXCL MS MARKET",J07D6 TUBERCULOSIS VACCINES,LABOUR INDUCERS,LIPID REGULATORS,MENTAL HEALTH,MIOTICS+ANTIGLAUCOMA PREPS,MULTIPLE SCLEROSIS,"NASAL PREPS, TOPICAL",NERVOUS SYSTEM DISORDERS,OCULAR ANTINEOVASCULARISATION,ONCOLOGICS,"OPHTHALMOLOGY, GENERAL",OSTEOPOROSIS,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,OTHER CARDIOVASCULARS,OTHER CNS,OTHER HAEMATOLOGICALS,OTHER HORMONES,OTHER WOMEN'S HEALTH,PAIN,POLYVAL IMMUNOGLOBLULINS IV&IM,RESP ANTIVIRALS EX FLU,RESPIRATORY AGENTS,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",SPEC IMMUNOGLOBULINS & ANTITOXIC SERA,SYST ANTIFUNGALS,THROMBOPOIETIN AGONISTS,THYROID ANTI-THYROID AND IODINE PREPS,URINARY INCONTINENCE,"VACCINES (PURE, COMB, OTHER)",VIRAL HEPATITIS,VITAMINS & MINERALS
2014_08,2590.0,,1419308.0,559.0,77731.0,34008.0,80851.0,927023.0,4740.0,78288.0,3932.0,62426.0,1996939.0,90575.0,1271426.0,5638542.0,107010.0,3044789.0,798.0,24119.0,6.0,19686.0,314771.0,8852.0,13953.0,21010.0,391941.0,549.0,928.0,13664.0,1315715.0,40785.0,9582.0,422602.0,85.0,9656.0,797237.0,1152763.0,24.0,11090.0,0.0,397967.0,89964.0,992.0,209.0,21.0,3071879.0,1926355.0,921158.0,137864.0,705118.0,1293536.0,1710.0,121941.0,992781.0,118613.0,2069.0,280774.0,832928.0,660.0,817.0,,1893608.0,,,5803135.0,705004.0,,5788.0,155.0,1871470.0,543747.0,273977.0,61659.0,1052.0
2014_09,2865.0,,1479415.0,617.0,75847.0,34105.0,84698.0,947541.0,4665.0,80983.0,4000.0,66595.0,2001919.0,100744.0,1288944.0,5716769.0,108407.0,3027951.0,793.0,24012.0,9.0,20820.0,316585.0,8866.0,15068.0,52444.0,378003.0,516.0,1033.0,11228.0,1272214.0,39814.0,9632.0,436890.0,87.0,9885.0,815569.0,1122257.0,12.0,11795.0,0.0,419306.0,89218.0,1074.0,134.0,17.0,3068472.0,1945282.0,930446.0,172031.0,770449.0,1303326.0,1739.0,129318.0,991637.0,116137.0,2191.0,285328.0,833354.0,633.0,829.0,,1914531.0,,,6194971.0,706012.0,,6000.0,124.0,1889276.0,545202.0,437213.0,48981.0,1158.0
2014_10,2656.0,,1569909.0,594.0,84794.0,35069.0,82018.0,948974.0,4580.0,84325.0,4060.0,68477.0,2052781.0,108491.0,1353994.0,6102216.0,112355.0,3029983.0,845.0,24845.0,7.0,21818.0,322437.0,9356.0,15176.0,113053.0,416110.0,588.0,975.0,10707.0,1365242.0,40618.0,10212.0,466432.0,196.0,10330.0,847237.0,1152286.0,21.0,12597.0,0.0,435778.0,92006.0,1091.0,221.0,26.0,3135549.0,2013152.0,970019.0,183727.0,785962.0,1356949.0,1716.0,136122.0,1030208.0,116735.0,2278.0,295776.0,882424.0,713.0,767.0,,2013992.0,,,6426457.0,726187.0,,6244.0,131.0,1938759.0,564256.0,776294.0,43253.0,1160.0
2014_11,2503.0,,1411803.0,619.0,87516.0,32128.0,44888.0,858943.0,4170.0,76945.0,3611.0,54396.0,1864527.0,103235.0,1267544.0,5769661.0,103041.0,2765176.0,678.0,22075.0,15.0,19984.0,296131.0,8589.0,13348.0,379461.0,394878.0,493.0,793.0,8193.0,1248042.0,35035.0,8723.0,431979.0,352.0,8971.0,766485.0,1063438.0,7.0,11500.0,0.0,380630.0,77014.0,995.0,178.0,19.0,2875421.0,1841285.0,883833.0,150591.0,694718.0,1238130.0,1382.0,118166.0,880449.0,101769.0,2129.0,272136.0,790908.0,544.0,748.0,,1806926.0,,,5941924.0,657099.0,,5404.0,137.0,1788978.0,516835.0,515860.0,41046.0,1004.0
2014_12,3078.0,,1508548.0,1389.0,101306.0,35810.0,47736.0,921016.0,4430.0,175874.0,4072.0,53831.0,2078149.0,119628.0,1405604.0,6564216.0,115030.0,3134999.0,624.0,21381.0,12.0,23008.0,326233.0,9872.0,15304.0,2748789.0,467676.0,752.0,807.0,9890.0,1444743.0,38434.0,9838.0,487468.0,598.0,10155.0,867620.0,1153937.0,5.0,10190.0,0.0,472368.0,86223.0,1281.0,434.0,32.0,3244385.0,2057201.0,995856.0,186074.0,763176.0,1428600.0,1721.0,148571.0,907430.0,112712.0,2579.0,305243.0,879426.0,699.0,845.0,,1724857.0,,,6810177.0,744866.0,,6498.0,175.0,3898129.0,570719.0,431897.0,53042.0,1221.0
2015_01,2031.0,,1488026.0,2635.0,98760.0,31976.0,38322.0,888625.0,4061.0,80759.0,3793.0,50009.0,1891159.0,111078.0,1389107.0,6365037.0,108532.0,2828848.0,661.0,16668.0,12.0,22233.0,297152.0,8165.0,14962.0,2510814.0,419661.0,1242.0,659.0,9629.0,1259275.0,36532.0,9329.0,614307.0,575.0,8706.0,816859.0,1126019.0,26.0,11570.0,0.0,403154.0,71589.0,1040.0,229.0,32.0,2954350.0,1947077.0,920322.0,158564.0,656578.0,1296831.0,1383.0,123536.0,851030.0,96501.0,2420.0,290552.0,830582.0,709.0,659.0,,1222300.0,,,6381773.0,678881.0,,5803.0,147.0,1849834.0,529441.0,355150.0,51259.0,1100.0
2015_02,2135.0,,1362150.0,4013.0,94143.0,29182.0,34173.0,798203.0,3773.0,74023.0,3348.0,42779.0,1586785.0,102850.0,1257021.0,5943959.0,98539.0,2501447.0,595.0,14194.0,10.0,20309.0,259582.0,7593.0,12903.0,1156824.0,396403.0,1892.0,608.0,8573.0,1187295.0,34239.0,9176.0,423153.0,668.0,8467.0,770303.0,1013787.0,300.0,11756.0,1.0,396346.0,67447.0,1039.0,267.0,32.0,2641401.0,1785498.0,825808.0,160825.0,608278.0,1189337.0,1362.0,124954.0,807962.0,91655.0,2391.0,266828.0,766086.0,603.0,664.0,,1097184.0,,,5737766.0,613565.0,,5280.0,154.0,1673233.0,474143.0,311196.0,52909.0,1046.0
2015_03,2693.0,,1537702.0,6643.0,105803.0,32725.0,39540.0,887316.0,4005.0,85106.0,3236.0,47984.0,1434383.0,106758.0,1424835.0,6801590.0,110993.0,2746639.0,655.0,15294.0,7.0,22179.0,284817.0,8940.0,13889.0,624560.0,441586.0,2811.0,528.0,9859.0,1266240.0,37597.0,11564.0,483905.0,800.0,10029.0,869884.0,1172183.0,355.0,13519.0,0.0,458005.0,77111.0,1158.0,282.0,37.0,2933199.0,1988311.0,922170.0,183169.0,706353.0,1324599.0,1511.0,150345.0,982725.0,100334.0,2734.0,302645.0,860671.0,807.0,681.0,,1222782.0,,,6450702.0,683083.0,,5915.0,189.0,1861018.0,527401.0,324349.0,62515.0,1055.0
2015_04,2550.0,1.0,1507488.0,7901.0,102580.0,31895.0,37053.0,845494.0,4133.0,83072.0,2985.0,45167.0,1416540.0,99624.0,1410494.0,6724703.0,107019.0,2582256.0,643.0,14368.0,21.0,20964.0,271212.0,8335.0,13292.0,223130.0,430447.0,2825.0,594.0,8998.0,1217115.0,35474.0,12451.0,477390.0,809.0,9808.0,843101.0,1206048.0,357.0,13894.0,0.0,457780.0,73550.0,1167.0,249.0,59.0,2817326.0,1933181.0,897719.0,184432.0,712987.0,1294469.0,1484.0,149599.0,1073250.0,94919.0,2692.0,297928.0,854091.0,767.0,647.0,,1337635.0,,,6287345.0,658611.0,,5573.0,172.0,1802222.0,510755.0,301809.0,60570.0,1019.0
2015_05,2205.0,1.0,1438739.0,7691.0,102869.0,30897.0,34389.0,840894.0,4062.0,83194.0,4838.0,43722.0,1395601.0,86732.0,1429550.0,6778026.0,106973.0,2515157.0,603.0,13375.0,11.0,19295.0,264824.0,8065.0,12783.0,67267.0,418170.0,3193.0,584.0,9431.0,1215355.0,34741.0,12493.0,481612.0,768.0,9402.0,822352.0,1264446.0,226.0,13267.0,0.0,426147.0,71379.0,1033.0,274.0,47.0,2792704.0,1542176.0,895654.0,175589.0,669399.0,1283818.0,1226.0,142679.0,1118330.0,92996.0,2597.0,296230.0,849570.0,745.0,713.0,,1317257.0,,,6135033.0,649518.0,,5718.0,175.0,1787053.0,507139.0,303513.0,55158.0,985.0
2015_06,2650.0,1.0,1340635.0,9091.0,107287.0,32122.0,29580.0,859762.0,4015.0,86613.0,6249.0,48901.0,1421339.0,82723.0,1480586.0,7039125.0,111610.0,2529323.0,651.0,13719.0,13.0,18781.0,266226.0,9417.0,13483.0,25668.0,458062.0,3073.0,619.0,12627.0,1239356.0,36082.0,13678.0,511405.0,772.0,10487.0,858971.0,1297780.0,81.0,16453.0,1.0,492419.0,73871.0,1122.0,313.0,21.0,2847848.0,1472385.0,953473.0,208985.0,583972.0,1321812.0,1591.0,161155.0,1011761.0,83727.0,2961.0,307950.0,875058.0,1027.0,663.0,,1358823.0,,,6036712.0,667335.0,,5900.0,299.0,1832101.0,521881.0,338314.0,55701.0,913.0
2015_07,2274.0,1.0,1332029.0,10334.0,109874.0,32265.0,27160.0,752539.0,4169.0,87593.0,8499.0,55229.0,1440141.0,77685.0,1496662.0,7177173.0,114103.0,2531181.0,659.0,13522.0,15.0,37590.0,265909.0,8901.0,13217.0,15778.0,478815.0,2619.0,557.0,15481.0,1264898.0,35880.0,14535.0,537655.0,770.0,10144.0,865138.0,1323109.0,24.0,16120.0,0.0,487297.0,73218.0,1124.0,266.0,39.0,2877339.0,1510169.0,931183.0,200933.0,544938.0,1344107.0,1376.0,159286.0,976274.0,77533.0,2652.0,315580.0,902081.0,847.0,710.0,,1376906.0,,,5934235.0,670824.0,,6191.0,315.0,1870330.0,527058.0,345705.0,52878.0,878.0
2015_08,2449.0,1.0,1431640.0,10287.0,107727.0,31711.0,26169.0,576646.0,4048.0,86180.0,9511.0,57153.0,1389977.0,74943.0,1477119.0,7033481.0,112460.0,2418004.0,552.0,12850.0,20.0,18262.0,256953.0,83488.0,13960.0,18764.0,468554.0,2231.0,552.0,12897.0,1214006.0,34997.0,13889.0,537404.0,800.0,10080.0,840822.0,1315576.0,27.0,15145.0,0.0,480912.0,69422.0,990.0,257.0,24.0,2803072.0,1416700.0,907711.0,195698.0,554188.0,1308491.0,1285.0,154488.0,925080.0,74779.0,2687.0,310349.0,877161.0,801.0,747.0,,1312085.0,,,6034298.0,647489.0,,5839.0,315.0,1826195.0,516671.0,425833.0,48565.0,821.0
2015_09,2531.0,2.0,1469988.0,10333.0,105875.0,31626.0,27015.0,496907.0,3916.0,86965.0,10982.0,57782.0,1372044.0,79025.0,1476918.0,7005642.0,112473.0,2357243.0,486.0,12626.0,12.0,18301.0,249609.0,78471.0,14024.0,50015.0,445107.0,2008.0,557.0,9951.0,1196473.0,35139.0,14036.0,545978.0,868.0,9945.0,832720.0,1267685.0,23.0,16609.0,0.0,496184.0,68789.0,1060.0,296.0,38.0,2750965.0,1402846.0,905153.0,196955.0,430893.0,1304065.0,1140.0,160570.0,922219.0,73335.0,2902.0,310554.0,930072.0,729.0,704.0,,1329775.0,,,6278450.0,640475.0,,6195.0,339.0,1790390.0,513643.0,776685.0,48139.0,785.0
2015_10,2383.0,3.0,1525354.0,10559.0,108155.0,32867.0,26454.0,463667.0,3902.0,90073.0,11779.0,56889.0,1374531.0,85020.0,1546304.0,7247691.0,116132.0,2428636.0,521.0,12805.0,5.0,18839.0,211091.0,77681.0,14019.0,92144.0,473358.0,1763.0,1104.0,9455.0,1251054.0,36251.0,14787.0,579509.0,762.0,10151.0,848469.0,1306872.0,41.0,17422.0,0.0,498126.0,67821.0,956.0,286.0,23.0,2835542.0,1412246.0,939101.0,196126.0,505727.0,1344823.0,1118.0,163908.0,938748.0,73990.0,2811.0,323348.0,1002768.0,703.0,715.0,79.0,1379338.0,,,6615431.0,655117.0,,6102.0,329.0,1825903.0,532036.0,1208054.0,49512.0,829.0
2015_11,2295.0,2.0,1444488.0,10364.0,103691.0,31458.0,22886.0,436681.0,3633.0,86808.0,11612.0,51539.0,1292154.0,84418.0,1512268.0,6990723.0,110780.0,2329032.0,496.0,12350.0,6.0,17802.0,145255.0,71170.0,13282.0,112479.0,461625.0,1344.0,588.0,8491.0,1175915.0,34306.0,13485.0,563709.0,722.0,9081.0,808182.0,1263560.0,89.0,16453.0,0.0,484405.0,64197.0,912.0,274.0,30.0,2712153.0,1338984.0,890703.0,188127.0,486294.0,1286526.0,1002.0,156635.0,828086.0,69571.0,2720.0,313302.0,964620.0,733.0,700.0,636.0,1297549.0,,,6355505.0,620208.0,,6860.0,360.0,1746158.0,513179.0,780451.0,46042.0,748.0
2015_12,2572.0,2.0,1509589.0,11809.0,111389.0,33843.0,24370.0,446805.0,3684.0,94980.0,13620.0,53850.0,1380642.0,88282.0,1632177.0,7595614.0,119000.0,2496069.0,596.0,13380.0,7.0,18881.0,128246.0,80971.0,14788.0,169965.0,519787.0,1616.0,544.0,9815.0,1345428.0,36091.0,15171.0,610470.0,820.0,10176.0,874211.0,1334543.0,85.0,13381.0,0.0,541544.0,70105.0,1006.0,236.0,44.0,2895665.0,1443388.0,966110.0,207927.0,535666.0,1389537.0,971.0,175720.0,834139.0,75524.0,3098.0,400610.0,1054875.0,786.0,730.0,1228.0,1421999.0,,,6893930.0,656083.0,,11702.0,380.0,1864672.0,544260.0,568368.0,49627.0,916.0
2016_01,1858.0,3.0,1449048.0,10342.0,102893.0,32353.0,18763.0,414294.0,3300.0,87795.0,12163.0,51009.0,1148293.0,79336.0,1641978.0,7148356.0,111459.0,2321523.0,569.0,11596.0,11.0,17319.0,107686.0,75443.0,13829.0,247191.0,460348.0,2323.0,409.0,9217.0,1096751.0,32987.0,13642.0,554751.0,653.0,8462.0,812413.0,1187783.0,35.0,16682.0,0.0,467192.0,60576.0,773.0,266.0,29.0,2726882.0,1297066.0,893717.0,179360.0,470837.0,1285089.0,1476.0,164271.0,733668.0,63967.0,1574.0,328207.0,995683.0,662.0,757.0,1224.0,1258627.0,,,6635091.0,582243.0,,7528.0,384.0,1734840.0,517511.0,405230.0,42807.0,767.0
2016_02,2311.0,2.0,1459351.0,11377.0,102856.0,32472.0,19663.0,394032.0,3500.0,87851.0,13354.0,49681.0,1054165.0,81517.0,1600121.0,7047359.0,109092.0,2229092.0,565.0,11637.0,4.0,17854.0,94862.0,78292.0,14527.0,890010.0,525734.0,3293.0,431.0,9151.0,1095386.0,33681.0,13381.0,571078.0,731.0,8746.0,828500.0,1094570.0,17.0,17443.0,2.0,504991.0,60705.0,870.0,267.0,31.0,2625751.0,1267608.0,859928.0,194553.0,488253.0,1275400.0,1667.0,167993.0,759960.0,63099.0,1864.0,326432.0,1010569.0,769.0,919.0,1689.0,1245737.0,,,6468652.0,561574.0,,6069.0,357.0,1680453.0,502967.0,348196.0,44313.0,747.0
2016_03,2924.0,3.0,1563164.0,12733.0,111125.0,35244.0,22078.0,411346.0,3415.0,94797.0,15704.0,51414.0,1103087.0,82187.0,1750424.0,7647312.0,117860.0,2373306.0,683.0,12101.0,6.0,18701.0,97216.0,90767.0,15555.0,1428976.0,577390.0,4238.0,438.0,10060.0,1140663.0,36519.0,14074.0,628413.0,993.0,10064.0,905935.0,1174269.0,5.0,20464.0,0.0,563722.0,65677.0,1006.0,360.0,41.0,2814239.0,1353080.0,924517.0,219193.0,524716.0,1366434.0,1775.0,185754.0,899494.0,93094.0,2152.0,363871.0,1107150.0,815.0,882.0,2097.0,1343800.0,,,7174146.0,599020.0,,6716.0,436.0,1804930.0,536354.0,356927.0,49555.0,771.0
2016_04,2537.0,2.0,1493270.0,12057.0,104054.0,33673.0,20911.0,383091.0,3383.0,89354.0,15178.0,47126.0,1013002.0,70957.0,1707253.0,7269683.0,111850.0,2221099.0,627.0,11133.0,12.0,17533.0,86666.0,82886.0,14168.0,544905.0,513570.0,4104.0,381.0,8830.0,1076699.0,32928.0,13273.0,596248.0,768.0,9174.0,842372.0,1117814.0,29.0,17207.0,0.0,512042.0,60380.0,800.0,258.0,92.0,2664433.0,1236364.0,878687.0,196989.0,316959.0,1288275.0,1490.0,169859.0,870719.0,62055.0,1508.0,340392.0,1048688.0,690.0,806.0,1752.0,1125614.0,,,6692262.0,554352.0,,6313.0,445.0,1691673.0,501096.0,340858.0,44679.0,742.0
2016_05,2674.0,2.0,1471960.0,12424.0,108424.0,35242.0,20400.0,390595.0,2886.0,93126.0,17058.0,46057.0,1019630.0,69820.0,1786175.0,7528618.0,116074.0,2253488.0,660.0,9573.0,15.0,17519.0,85653.0,95003.0,13844.0,178833.0,514305.0,4472.0,294.0,9997.0,1080418.0,33585.0,13331.0,629530.0,884.0,10018.0,875057.0,1163989.0,9.0,18324.0,0.0,547863.0,61137.0,869.0,315.0,385.0,2134989.0,1237209.0,901226.0,207543.0,297422.0,1324968.0,1656.0,178472.0,850513.0,62636.0,1692.0,353808.0,1074146.0,755.0,794.0,1510.0,1071929.0,,,6753074.0,569462.0,,6462.0,868.0,1739287.0,520062.0,375794.0,46099.0,741.0
2016_06,2860.0,3.0,1312066.0,13129.0,110804.0,35156.0,18901.0,380409.0,2721.0,94276.0,18400.0,46863.0,1001849.0,63997.0,1811285.0,7584726.0,117456.0,2258860.0,726.0,9294.0,18.0,17267.0,79154.0,103329.0,14649.0,44844.0,549302.0,4408.0,246.0,15492.0,1088743.0,33559.0,13760.0,638309.0,909.0,10564.0,888077.0,1155617.0,16.0,18765.0,8.0,568435.0,62127.0,896.0,307.0,985.0,2028297.0,1269444.0,902494.0,211403.0,265410.0,1335951.0,1632.0,184983.0,826793.0,63566.0,1818.0,348187.0,1083237.0,875.0,817.0,1322.0,1070162.0,,,6612238.0,570557.0,,6722.0,2346.0,1751235.0,523722.0,405774.0,45356.0,822.0
2016_07,2814.0,3.0,1209330.0,11462.0,104817.0,33708.0,16130.0,366809.0,2444.0,90640.0,17596.0,48994.0,941359.0,58265.0,1777999.0,7309385.0,112852.0,2111535.0,716.0,7909.0,18.0,15813.0,73223.0,90992.0,13780.0,18498.0,514808.0,3858.0,266.0,18487.0,1033182.0,31761.0,13515.0,612206.0,832.0,9267.0,841237.0,1124935.0,14.0,15731.0,0.0,513135.0,57387.0,746.0,270.0,905.0,1886633.0,1230187.0,859072.0,190298.0,237839.0,1282044.0,1500.0,165899.0,742820.0,55170.0,1435.0,320276.0,1029311.0,678.0,775.0,12708.0,995428.0,,,6150284.0,534461.0,,6055.0,3061.0,1676888.0,497921.0,393265.0,40009.0,632.0
2016_08,3294.0,3.0,1420384.0,13121.0,112206.0,36573.0,17247.0,386343.0,2621.0,100142.0,74700.0,61826.0,995942.0,63701.0,1901028.0,7783565.0,120639.0,2190958.0,812.0,7898.0,16.0,17219.0,75108.0,85551.0,15895.0,23204.0,583156.0,3794.0,332.0,17116.0,1065605.0,34954.0,14982.0,674273.0,932.0,11050.0,903892.0,1186839.0,5.0,18691.0,0.0,600999.0,62397.0,898.0,359.0,1222.0,1772411.0,1353010.0,908774.0,219517.0,254395.0,1366929.0,1548.0,188492.0,792911.0,60729.0,1689.0,343794.0,1117944.0,853.0,848.0,13618.0,1021698.0,,,6890498.0,568947.0,,6856.0,3927.0,1755985.0,534159.0,1985629.0,44839.0,664.0
2016_09,3184.0,3.0,1402984.0,12824.0,105852.0,35338.0,17206.0,361562.0,2445.0,95892.0,72063.0,52961.0,943252.0,64007.0,1839720.0,7432639.0,114940.0,2066954.0,778.0,7257.0,17.0,16006.0,70284.0,72783.0,14307.0,56126.0,510541.0,3179.0,288.0,12419.0,1035582.0,32387.0,14774.0,646016.0,956.0,9759.0,860725.0,1110050.0,26.0,19057.0,0.0,553754.0,58161.0,812.0,257.0,1538.0,1511159.0,1294450.0,870633.0,200820.0,259061.0,1345334.0,1369.0,176383.0,757586.0,57107.0,1690.0,330869.0,1081584.0,815.0,852.0,12698.0,957244.0,,,6780796.0,541581.0,,6280.0,3880.0,1666848.0,509838.0,7417202.0,42834.0,680.0
2016_10,2736.0,1.0,1419312.0,12772.0,106685.0,35695.0,16964.0,365710.0,2415.0,96433.0,68219.0,45598.0,940810.0,60627.0,1902052.0,7562614.0,117359.0,2091041.0,791.0,6901.0,16.0,15697.0,70605.0,77340.0,13632.0,92112.0,507139.0,2794.0,253.0,10862.0,1034300.0,31795.0,14487.0,659290.0,945.0,9329.0,847156.0,1122258.0,55.0,19213.0,0.0,558974.0,57421.0,752.0,270.0,1893.0,1463952.0,1307325.0,878733.0,197679.0,252701.0,1323058.0,1401.0,173575.0,738294.0,55702.0,1747.0,335713.0,1090266.0,865.0,804.0,12609.0,949207.0,,,6931679.0,543908.0,,6210.0,3777.0,1685391.0,519155.0,11350328.0,40260.0,596.0
2016_11,3075.0,1.0,1419773.0,12695.0,105762.0,38850.0,16286.0,356389.0,2214.0,97111.0,93904.0,47909.0,925088.0,60577.0,1901301.0,7505306.0,115633.0,1478780.0,720.0,6947.0,7.0,15431.0,68131.0,74360.0,13836.0,140262.0,519326.0,2322.0,309.0,10257.0,1021593.0,31198.0,14192.0,662888.0,946.0,9560.0,842771.0,1077945.0,16.0,19409.0,0.0,574028.0,57453.0,749.0,253.0,2018.0,1370280.0,1257998.0,869750.0,201934.0,236021.0,1321456.0,1414.0,176474.0,715210.0,55233.0,1854.0,332893.0,1105432.0,938.0,828.0,11855.0,952702.0,,,7062483.0,534562.0,,6388.0,3805.0,1649967.0,515711.0,5311025.0,39003.0,562.0
2016_12,3064.0,1.0,1396021.0,12771.0,110768.0,38498.0,16997.0,358455.0,2152.0,101579.0,92285.0,46078.0,950666.0,60030.0,1992548.0,7864320.0,119550.0,1441670.0,585.0,7254.0,23.0,15604.0,69755.0,59963.0,14105.0,265483.0,571742.0,2368.0,305.0,10421.0,1130621.0,31794.0,15066.0,688715.0,993.0,9287.0,865316.0,1098292.0,0.0,13730.0,1.0,572861.0,58568.0,1168.0,274.0,2359.0,1235499.0,1265839.0,912058.0,201811.0,245889.0,1359414.0,1431.0,180687.0,696096.0,56768.0,2049.0,346918.0,1134127.0,1121.0,868.0,11818.0,1037533.0,,,7441783.0,542950.0,,6871.0,4007.0,1719175.0,527458.0,2261833.0,36770.0,586.0
2017_01,2519.0,2.0,1330900.0,12238.0,102741.0,32144.0,14170.0,345237.0,2150.0,93237.0,86757.0,51840.0,781976.0,57060.0,1963845.0,7083899.0,109496.0,1250946.0,557.0,5769.0,18.0,16793.0,64485.0,29922.0,13988.0,386357.0,477260.0,2613.0,226.0,8859.0,857058.0,31955.0,12378.0,597190.0,868.0,9467.0,795407.0,945872.0,0.0,16871.0,1.0,539509.0,52627.0,829.0,318.0,2328.0,857292.0,1128735.0,801657.0,191298.0,185496.0,1248250.0,1260.0,173937.0,683989.0,49857.0,1827.0,316408.0,1101117.0,1012.0,687.0,9641.0,882757.0,,52906.0,6586668.0,463078.0,,5780.0,3900.0,1571766.0,480473.0,1450766.0,33569.0,560.0
2017_02,2292.0,1.0,1233204.0,12077.0,93787.0,29668.0,12810.0,299291.0,1872.0,85157.0,83921.0,44033.0,674534.0,51400.0,1752453.0,6425317.0,97981.0,1088057.0,574.0,5453.0,6.0,15806.0,56693.0,20311.0,13104.0,692386.0,419267.0,3813.0,194.0,8009.0,799620.0,29386.0,11838.0,549421.0,770.0,8877.0,739449.0,812654.0,0.0,15517.0,2.0,512612.0,48583.0,816.0,292.0,2229.0,715843.0,1029169.0,722277.0,182639.0,166558.0,1129564.0,1309.0,169545.0,657156.0,45287.0,1773.0,286669.0,1016817.0,1073.0,653.0,8515.0,810991.0,,47338.0,5974516.0,416094.0,,5208.0,3721.0,1419965.0,425295.0,771197.0,31035.0,504.0
2017_03,2648.0,1.0,1407254.0,13748.0,107063.0,34634.0,14870.0,330579.0,2101.0,98205.0,80219.0,38637.0,751781.0,55207.0,2027526.0,7366456.0,112853.0,1225769.0,694.0,6043.0,9.0,17367.0,63655.0,16787.0,14869.0,455437.0,481781.0,4874.0,238.0,8769.0,900897.0,32260.0,13744.0,640241.0,849.0,10427.0,839565.0,878063.0,13.0,17776.0,0.0,585190.0,53583.0,903.0,268.0,2975.0,797699.0,1065484.0,823197.0,205474.0,198837.0,1285495.0,1552.0,190634.0,805600.0,51519.0,2067.0,331259.0,1144294.0,1288.0,863.0,9927.0,927549.0,,40240.0,6809115.0,473794.0,,6131.0,4144.0,1612028.0,486978.0,507386.0,36950.0,543.0
2017_04,2377.0,2.0,1282417.0,12325.0,100608.0,31839.0,13373.0,308586.0,2003.0,89644.0,248245.0,34838.0,672845.0,48444.0,1931534.0,6891269.0,104935.0,1101614.0,705.0,5066.0,7.0,14475.0,57060.0,53645.0,12884.0,128157.0,422586.0,4434.0,191.0,7799.0,816963.0,29835.0,11996.0,586578.0,751.0,9037.0,766133.0,766664.0,0.0,16684.0,1.0,540981.0,48152.0,803.0,265.0,2771.0,717000.0,927152.0,756012.0,186404.0,175070.0,1183533.0,1511.0,171945.0,759113.0,46678.0,1786.0,309689.0,1043410.0,1021.0,680.0,9229.0,844434.0,,5196.0,6181472.0,427734.0,,5398.0,3883.0,1489890.0,455213.0,402123.0,36914.0,511.0
2017_05,2698.0,1.0,1340366.0,13904.0,108647.0,34084.0,13988.0,324848.0,2055.0,97128.0,300962.0,33477.0,715629.0,51740.0,2086293.0,7460299.0,111912.0,1134707.0,857.0,5224.0,14.0,15708.0,61294.0,71629.0,13968.0,38685.0,448867.0,5153.0,208.0,8482.0,860784.0,32745.0,13413.0,661694.0,935.0,10054.0,845181.0,802720.0,0.0,18441.0,0.0,625755.0,53310.0,900.0,294.0,3244.0,702120.0,1004065.0,813726.0,209359.0,186514.0,1279356.0,1810.0,193674.0,833753.0,50721.0,1999.0,335470.0,1124146.0,1124.0,762.0,9847.0,907912.0,,200.0,6627521.0,460812.0,2.0,5989.0,4354.0,1579790.0,494600.0,472942.0,41776.0,491.0
