NDC,count,mean,std,min,25%,50%,75%,max
187514850,2167.0,-0.028003914562269253,0.2923635495298294,-0.7252290103561287,-0.23322893951979318,-0.06670252797259044,0.13740051651183272,1.0
187516045,2167.0,-0.469360409812192,0.5399345966491936,-0.9144299386627615,-0.8477842144350036,-0.7463041674165375,-0.26267046839279085,1.0
187516220,2167.0,-0.38180131615752977,0.4955758659998296,-0.8508660512267164,-0.7416836676280563,-0.6357533086154651,-0.1282338780111804,1.0
187516245,2167.0,-0.4918733752947717,0.5642178997168527,-0.9446606176830208,-0.881953803527342,-0.7850134045477132,-0.29543075348602144,1.0
187516420,2167.0,-0.4737256995263869,0.5405871378081736,-0.9139265275538017,-0.8522786174089645,-0.7483860151674832,-0.26290713945700783,1.0
187517015,2167.0,-0.45573647502589043,0.5451450448840075,-0.903798958836233,-0.8389794863036772,-0.7393652525590222,-0.2332479973043098,1.0
187517045,2167.0,-0.48611255657144065,0.5617631760875538,-0.9395575063110424,-0.8804769145207261,-0.7799008009466467,-0.25250046517751745,1.0
187518006,2167.0,0.1820650645139693,0.2632140804364869,-0.860996588135841,0.036223639204175796,0.27199928842016075,0.3655287418339269,1.0
187540004,2167.0,0.3646144149090835,0.41527642200646775,-0.9226180203636415,0.18609989119793485,0.5467789039501434,0.6593346997540038,1.0
187552675,2167.0,0.43921249251757255,0.5387121693136186,-0.9096426587801055,0.17609427542169062,0.7057240866884253,0.8307336527062228,1.0
187560015,2167.0,0.10861912301414589,0.18125513867939363,-0.4930341600990893,-0.007611533046272604,0.12428905497530708,0.22816439740751648,1.0
206886001,2167.0,-0.10886114836296062,0.2732819504892174,-0.6064989431482511,-0.31466423361783413,-0.1918814553649037,0.06489086816483992,1.0
206886002,2167.0,0.28208049588774103,0.3245984716594943,-0.698492756196666,0.12921457888815943,0.3934395825987087,0.5014814512059489,1.0
206886102,2167.0,0.09212517060805378,0.26033509642619795,-0.7101561882009167,-0.05765560424960478,0.08011924083057699,0.24166923184692785,1.0
206886201,2167.0,-0.18020759112258117,0.2827744179121067,-0.5979014075652068,-0.3943964620123135,-0.29290953062635783,-0.012530467302816945,1.0
206886202,2167.0,-0.0017709637395711421,0.24581154632228447,-0.5867493063366963,-0.1677361445891768,-0.04239325135691384,0.14295613471148472,1.0
259050116,2167.0,-0.5028435416611333,0.5948501328480152,-0.9755486947050882,-0.9126941350035626,-0.8146868227352527,-0.27734560179254575,1.0
259120245,2167.0,0.45106611556659437,0.5049061222153638,-0.8948511840680182,0.31804286356684275,0.6750511715624995,0.7995784766997647,1.0
259120260,2167.0,0.3921510387445873,0.4432697531782854,-0.8417354650947788,0.2346705710579671,0.5615811499750775,0.7040547347278365,1.0
259160501,2167.0,-0.40575356085102654,0.4922935123620067,-0.8060019374825511,-0.7421348959873099,-0.6664553740754778,-0.21624305824983237,1.0
259161001,2167.0,-0.440820881265507,0.5279810738013231,-0.8765830657513233,-0.7986311938806997,-0.7148799040552463,-0.26365845911008623,1.0
259477040,2167.0,0.5205236964743098,0.5849991473259353,-0.9589132380966788,0.29845032969241253,0.8226187667238875,0.922641213713224,1.0
299590825,2167.0,0.5170481372186604,0.5783564291315436,-0.9621139521082396,0.3127315065849514,0.8091139578797135,0.9243769357262466,1.0
299591045,2167.0,0.4801570699117961,0.5195552922187286,-0.9338015812333741,0.31930282655358366,0.7225737431706335,0.8405983098469754,1.0
299591202,2167.0,0.5241576088296039,0.5760128788711476,-0.9506629476268104,0.3211374838305022,0.8153289820109261,0.9260217812298099,1.0
299591545,2167.0,0.39990015732003975,0.4246855053775906,-0.851302727382636,0.2436559481019826,0.5716922860957995,0.6965336060605041,1.0
299591825,2167.0,0.4923782964516326,0.5341366273467814,-0.9390712159423635,0.31866219086571324,0.7405715678203001,0.8672753085085868,1.0
299591845,2167.0,0.39440092292785883,0.5115359199262031,-0.9247761629404254,0.1097138554608051,0.6253361545491919,0.765823082023456,1.0
310020130,2167.0,0.5150026530061914,0.5794022872465322,-0.971430217236687,0.3297255080570871,0.7977486886614056,0.9093779718774704,1.0
310027110,2167.0,0.4539434750001267,0.5333152729651007,-0.9061981423204909,0.20086147917919406,0.7178369955240604,0.834607461938528,1.0
310027210,2167.0,0.45474829773655157,0.5356978378648131,-0.9087707390560238,0.20265943807147077,0.7208814462727954,0.8361246086314008,1.0
310027460,2167.0,0.4532152105525129,0.5337114893912539,-0.9099932885766437,0.200785236684838,0.7178254883569131,0.8335057077391463,1.0
310027510,2167.0,0.45593556872481256,0.5337014334229008,-0.9050269012244471,0.20598188964300804,0.721280915450166,0.8366595340884164,1.0
310027810,2167.0,0.5044740274204197,0.5727020627899194,-0.9454239791465766,0.2643209358310652,0.8034575914280562,0.9088134072092025,1.0
310027910,2167.0,0.4514723776961394,0.5313603385205016,-0.9059714518505745,0.20100462167713523,0.7138248385687164,0.8301856282016231,1.0
310028039,2167.0,0.5043356768284883,0.5844370387061762,-0.9742346013307105,0.24060884246866368,0.8119468283952384,0.9210528655769954,1.0
310028060,2167.0,0.5146168927542561,0.5755969408966433,-0.9658390384751907,0.30380778258657826,0.8064264584546523,0.9180692153538459,1.0
310028139,2167.0,0.50407134119433,0.5852810632397629,-0.9760475592984789,0.2409363237913686,0.8112182562117981,0.9212732514472162,1.0
310028160,2167.0,0.5145160878149325,0.5743563217532517,-0.9637570530676006,0.30984258008418486,0.8048280121036694,0.9167399378871977,1.0
310028239,2167.0,0.49203461686768907,0.5465673947648031,-0.9445947973750096,0.30006517035806735,0.7588736179922551,0.87689841681864,1.0
310028260,2167.0,0.5152271942748765,0.5734007699471169,-0.9603436616459995,0.32313890695503067,0.8004194187931657,0.915596621009561,1.0
310028339,2167.0,0.50903579621003,0.5763899097057131,-0.9717830280018257,0.2893919354862675,0.8003694751008112,0.915666939263229,1.0
310028360,2167.0,0.5147323057723323,0.5737810584597534,-0.9626771759030096,0.31516916710274595,0.8016369789075205,0.9161679204533271,1.0
310028460,2167.0,0.5137478454002123,0.568965115805919,-0.952887093982954,0.3239912136461137,0.7912674264107581,0.9103620755292623,1.0
310032130,2167.0,0.18344852271729464,0.21501779879718666,-0.5121618264199236,0.07652680271587094,0.27174852527886806,0.33406563504168957,1.0
310072010,2167.0,0.0747295776408634,0.2488718453392436,-0.914623243574381,-0.087847776560989,0.03855665557774155,0.20443891318457708,1.0
310075139,2167.0,0.3701819227275012,0.4404351936065646,-0.9026033455850043,0.15439917515094492,0.5683020567602003,0.6860836154841194,1.0
310075190,2167.0,0.49344486417367106,0.5693195661044248,-0.9563285810093404,0.23240640351303832,0.7869735311522594,0.8987889161628524,1.0
310075239,2167.0,0.3367925768631129,0.36588955236702986,-0.7228889622859217,0.20009598394158168,0.48392014002378775,0.5893667336192505,1.0
310075290,2167.0,0.4922910786879749,0.5667602526852177,-0.9556928101748592,0.23061251524256543,0.7828966910805353,0.8956256778225968,1.0
310075430,2167.0,0.49067383320118935,0.5639735994710452,-0.9536171352747562,0.23478082333410177,0.7796639847482448,0.8918980211326477,1.0
310075590,2167.0,0.4935472378697447,0.5675015483954372,-0.9562612193943143,0.23529877005288172,0.7856072373533936,0.8973646860791735,1.0
310653004,2167.0,-0.16894324511616007,0.3919947606791382,-0.8943748613787484,-0.4549946493153336,-0.26464731419299053,0.10078975524518693,1.0
378615146,2167.0,0.5193373468873889,0.567260978877653,-0.9525635423117422,0.33503877004323224,0.7965881678258552,0.9109152512812292,1.0
378615149,2167.0,0.5299380411020626,0.5869162574858618,-0.9616577051721554,0.3107770010567617,0.8371696065014242,0.9327282078390773,1.0
378904005,2167.0,0.42880671760941674,0.517812711833791,-0.8493946882002154,0.15177119865418442,0.6793624682784646,0.8062973928768351,1.0
378904505,2167.0,0.436877287952767,0.5241384424251252,-0.8684836064934456,0.14533788236604495,0.6985514289500087,0.819529803629574,1.0
406990603,2167.0,0.48340966236323785,0.5692925643203848,-0.9421492437991638,0.24189807467098512,0.7829832509331147,0.8909942610645429,1.0
406990703,2167.0,0.4554440802228287,0.5530941582880378,-0.9183215704444919,0.17232271272411875,0.7318368410960969,0.8573641910048592,1.0
406990803,2167.0,0.45974425782908196,0.53232007958122,-0.9043658120122714,0.2221779488336675,0.7305713051678085,0.8409139373391128,1.0
406991003,2167.0,0.5059799258326009,0.5448955955443081,-0.8987561851967887,0.29942377645362794,0.7892674729533365,0.8808826783739541,1.0
406991103,2167.0,0.47543156126940056,0.4993251820858615,-0.8326349064265016,0.2915075104393282,0.7316956935623975,0.815907816534138,1.0
406991203,2167.0,0.4852796853550803,0.5331548507593183,-0.8870862247522568,0.28263768685603285,0.7648307562345156,0.8535779259828586,1.0
406991501,2167.0,0.4884978126839577,0.5789423962351719,-0.9623887794682229,0.21705193939789968,0.7871192853061812,0.9080892446314083,1.0
406991503,2167.0,0.46755587587931,0.5452075651661741,-0.9039315167778252,0.2198112046567823,0.7467060093245613,0.8605859665960542,1.0
406991601,2167.0,0.5253904181625934,0.5869767471490237,-0.9667002408870624,0.3029393722959293,0.8387066542402574,0.9284165024742099,1.0
406991701,2167.0,0.5267067757777935,0.591505691253321,-0.9690102676645979,0.2876336899635136,0.8447632074517641,0.9351072609864588,1.0
406992103,2167.0,0.45576687647358277,0.5139424979294108,-0.871540544290205,0.27004199190951883,0.7150541507174432,0.803546476699633,1.0
406992203,2167.0,0.48562208844143046,0.5430583517751625,-0.9305161419651993,0.3202021826580591,0.7490945431592944,0.8520293946566784,1.0
409125301,2167.0,0.48911556275411316,0.5679211580621113,-0.9450134527578891,0.2595407132727664,0.7929745061829281,0.8791652822940719,1.0
409125601,2167.0,0.4956739167060255,0.5487692036131199,-0.9275910023614138,0.3087941749840281,0.7808046321642944,0.8648834632141741,1.0
409161050,2167.0,0.4768409162022519,0.5294005125024819,-0.8972222698268985,0.3129547914366767,0.7227906684015554,0.8395743857001021,1.0
430017015,2167.0,0.46037340558148787,0.5669672598122123,-0.9627934906454761,0.16079520306868106,0.7443943413734094,0.8799351491763805,1.0
430017115,2167.0,0.46506983182964584,0.5683525832952154,-0.9641956020984964,0.16676348155861476,0.7496868364992432,0.8844964466641263,1.0
430021014,2167.0,0.5140640528941464,0.5789431236347145,-0.9639247386871372,0.29042977656249414,0.8092154575951499,0.9192442871808288,1.0
430022014,2167.0,0.5245602927470965,0.5859815072041579,-0.9697921713228579,0.29294371812234943,0.8284767176490504,0.9345210718033544,1.0
430042014,2167.0,0.061183555225614174,0.23688369418348054,-0.49597366012428384,-0.09330300747340414,0.04177855990425413,0.18903813472921638,1.0
430047203,2167.0,0.38430225654561445,0.5134875513269204,-0.9013725208050092,0.08890883172649938,0.6128906630831213,0.7611702053235109,1.0
430047207,2167.0,0.36566924540511875,0.497727621559384,-0.8805983873560423,0.07630469244847632,0.5859451505231111,0.7318620626155978,1.0
430047801,2167.0,0.4090922754901959,0.5208764654080988,-0.8973959868758801,0.12374345940689085,0.6489466192544401,0.7863613839974097,1.0
430047802,2167.0,0.450602420004452,0.5473483603659,-0.9129522324046145,0.17140769334437256,0.7179172298792442,0.8492314730724893,1.0
430620140,2167.0,0.5013019989881505,0.5636449143336979,-0.9491188519340548,0.3218249085915969,0.7699355623180332,0.890554418845394,1.0
456040001,2167.0,0.11973200770476197,0.15834130432683874,-0.3658842012125844,0.04515325248792445,0.1733277599561324,0.23317241177212578,1.0
456040010,2167.0,0.1568221722216922,0.2057787414532714,-0.41686619194572455,0.07307703895992043,0.25651906544126657,0.29669094715298394,1.0
456060001,2167.0,0.21660882396597994,0.23020450055369646,-0.4459051461515371,0.15739640197410204,0.3170290163649535,0.37000477936567416,1.0
456060010,2167.0,0.43094157480472245,0.47370020915261823,-0.7738172960802351,0.23791296763464537,0.6778015865788425,0.7625686462629663,1.0
456111030,2167.0,-0.4395013703687639,0.5250510818390751,-0.9290733802723701,-0.7865652178726117,-0.6822872494278578,-0.3153283676825947,1.0
