date,yhat,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper
2015-01-01,12.273540142254939,12.490395078027744,12.062489054298238,12.478883322177493,12.490395078027744,12.490395078027744,-0.2168549357728048,-0.2168549357728048,-0.2168549357728048,-0.2168549357728048,-0.2168549357728048,-0.2168549357728048,0.0,0.0,0.0
2015-02-01,13.03945975954628,12.694704365169088,12.815873922838854,13.263739706720237,12.694704365169088,12.694704365169088,0.34475539437719177,0.34475539437719177,0.34475539437719177,0.34475539437719177,0.34475539437719177,0.34475539437719177,0.0,0.0,0.0
2015-03-01,13.172547019417536,12.879241785812884,12.953017852041384,13.38151394423273,12.879241785812884,12.879241785812884,0.2933052336046522,0.2933052336046522,0.2933052336046522,0.2933052336046522,0.2933052336046522,0.2933052336046522,0.0,0.0,0.0
2015-04-01,13.319212377154312,13.083551075367373,13.096045758984287,13.532174364443284,13.083551075367373,13.083551075367373,0.23566130178693967,0.23566130178693967,0.23566130178693967,0.23566130178693967,0.23566130178693967,0.23566130178693967,0.0,0.0,0.0
2015-05-01,13.466956975244123,13.281269742678168,13.241121887124198,13.681451421268088,13.281269742678166,13.281269742678166,0.1856872325659564,0.1856872325659564,0.1856872325659564,0.1856872325659564,0.1856872325659564,0.1856872325659564,0.0,0.0,0.0
2015-06-01,13.539086120460894,13.48564972625336,13.334640327455615,13.757239249313969,13.48564972625336,13.48564972625336,0.0534363942075336,0.0534363942075336,0.0534363942075336,0.0534363942075336,0.0534363942075336,0.0534363942075336,0.0,0.0,0.0
2015-07-01,13.730991928675621,13.683436807132578,13.52431522282866,13.926653334636725,13.683436807132578,13.683436807132578,0.04755512154304259,0.04755512154304259,0.04755512154304259,0.04755512154304259,0.04755512154304259,0.04755512154304259,0.0,0.0,0.0
2015-08-01,13.82269166916654,13.887901384666053,13.618663345695966,14.031454377672283,13.887901384666053,13.887901384666053,-0.06520971549951321,-0.06520971549951321,-0.06520971549951321,-0.06520971549951321,-0.06520971549951321,-0.06520971549951321,0.0,0.0,0.0
2015-09-01,14.032742919869031,14.09236596219953,13.808433961538467,14.23830041359076,14.09236596219953,14.09236596219953,-0.05962304233049861,-0.05962304233049861,-0.05962304233049861,-0.05962304233049861,-0.05962304233049861,-0.05962304233049861,0.0,0.0,0.0
2015-10-01,14.099729898551182,14.290234907684933,13.881332726129333,14.316044285785114,14.290234907684933,14.290234907684933,-0.19050500913375107,-0.19050500913375107,-0.19050500913375107,-0.19050500913375107,-0.19050500913375107,-0.19050500913375107,0.0,0.0,0.0
2015-11-01,14.083473571655578,14.494699484686521,13.877082233125385,14.316298759196227,14.494699484686521,14.494699484686521,-0.41122591303094247,-0.41122591303094247,-0.41122591303094247,-0.41122591303094247,-0.41122591303094247,-0.41122591303094247,0.0,0.0,0.0
2015-12-01,14.15147900681526,14.69256841331188,13.927062597905365,14.363913934154724,14.69256841331188,14.69256841331188,-0.5410894064966215,-0.5410894064966215,-0.5410894064966215,-0.5410894064966215,-0.5410894064966215,-0.5410894064966215,0.0,0.0,0.0
2016-01-01,14.821219965397319,14.89703297289142,14.621941428746368,15.028182949764899,14.89703297289142,14.89703297289142,-0.07581300749410225,-0.07581300749410225,-0.07581300749410225,-0.07581300749410225,-0.07581300749410225,-0.07581300749410225,0.0,0.0,0.0
2016-02-01,15.38809118343847,15.070425820048998,15.158793345957042,15.59623445752473,15.070425820048998,15.070425820048998,0.31766536338947354,0.31766536338947354,0.31766536338947354,0.31766536338947354,0.31766536338947354,0.31766536338947354,0.0,0.0,0.0
2016-03-01,15.60445174391137,15.232632031906084,15.394502949522117,15.808739804754342,15.232632031906086,15.232632031906086,0.3718197120052865,0.3718197120052865,0.3718197120052865,0.3718197120052865,0.3718197120052865,0.3718197120052865,0.0,0.0,0.0
2016-04-01,15.645094468996627,15.406024879063661,15.441173579142125,15.866805406626543,15.406024879063661,15.406024879063661,0.23906958993296518,0.23906958993296518,0.23906958993296518,0.23906958993296518,0.23906958993296518,0.23906958993296518,0.0,0.0,0.0
2016-05-01,15.766005349387385,15.557763860382295,15.566346310769392,15.981365183817958,15.557763860382295,15.557763860382295,0.20824148900509,0.20824148900509,0.20824148900509,0.20824148900509,0.20824148900509,0.20824148900509,0.0,0.0,0.0
2016-06-01,15.81844418562196,15.714560807744883,15.615925213234295,16.0363872189621,15.714560807744883,15.714560807744883,0.10388337787707717,0.10388337787707717,0.10388337787707717,0.10388337787707717,0.10388337787707717,0.10388337787707717,0.0,0.0,0.0
2016-07-01,15.863286576180759,15.866241151932522,15.636617158223407,16.081328951285116,15.866241151932522,15.866241151932522,-0.002954575751763243,-0.002954575751763243,-0.002954575751763243,-0.002954575751763243,-0.002954575751763243,-0.002954575751763243,0.0,0.0,0.0
2016-08-01,15.869757397710663,16.022977507593083,15.650940890134892,16.084900514624017,16.022977507593083,16.022977507593083,-0.15322010988242002,-0.15322010988242002,-0.15322010988242002,-0.15322010988242002,-0.15322010988242002,-0.15322010988242002,0.0,0.0,0.0
2016-09-01,16.02146281601218,16.179713864372566,15.817161148981246,16.24190266293102,16.179713864372566,16.179713864372566,-0.15825104836038767,-0.15825104836038767,-0.15825104836038767,-0.15825104836038767,-0.15825104836038767,-0.15825104836038767,0.0,0.0,0.0
2016-10-01,16.218108803886718,16.33139420964303,15.989179769384394,16.43969813573421,16.33139420964303,16.33139420964303,-0.11328540575631263,-0.11328540575631263,-0.11328540575631263,-0.11328540575631263,-0.11328540575631263,-0.11328540575631263,0.0,0.0,0.0
2016-11-01,16.238207047968814,16.488130566984665,16.017370381743913,16.443920765897253,16.488130566984665,16.488130566984665,-0.24992351901585053,-0.24992351901585053,-0.24992351901585053,-0.24992351901585053,-0.24992351901585053,-0.24992351901585053,0.0,0.0,0.0
2016-12-01,16.252105844325477,16.639810912799156,16.041818789338976,16.464119826698088,16.639810912799156,16.639810912799156,-0.3877050684736776,-0.3877050684736776,-0.3877050684736776,-0.3877050684736776,-0.3877050684736776,-0.3877050684736776,0.0,0.0,0.0
2017-01-01,16.29970002690966,16.796547272120268,16.082890692387117,16.508651242617823,16.796547272120268,16.796547272120268,-0.4968472452106057,-0.4968472452106057,-0.4968472452106057,-0.4968472452106057,-0.4968472452106057,-0.4968472452106057,0.0,0.0,0.0
2017-02-01,17.345803309278914,16.953283631441373,17.152264742721616,17.554894689056255,16.953283631441373,16.953283631441373,0.3925196778375425,0.3925196778375425,0.3925196778375425,0.3925196778375425,0.3925196778375425,0.3925196778375425,0.0,0.0,0.0
2017-03-01,17.46228712339284,17.116457273280314,17.241164824488482,17.672810933370233,17.116457273280314,17.116457273280314,0.3458298501125265,0.3458298501125265,0.3458298501125265,0.3458298501125265,0.3458298501125265,0.3458298501125265,0.0,0.0,0.0
2017-04-01,17.534878760007423,17.297113805316286,17.331226335591563,17.744580777927474,17.297113805316286,17.297113805316286,0.2377649546911358,0.2377649546911358,0.2377649546911358,0.2377649546911358,0.2377649546911358,0.2377649546911358,0.0,0.0,0.0
2017-05-01,17.672787498398037,17.472144872803806,17.457470393923302,17.89039419047472,17.472144872803806,17.472144872803806,0.20064262559423152,0.20064262559423152,0.20064262559423152,0.20064262559423152,0.20064262559423152,0.20064262559423152,0.0,0.0,0.0
2017-06-01,17.7394454500038,17.653010309207573,17.53758073010556,17.946099340310894,17.653010309207573,17.653010309207573,0.0864351407962278,0.0864351407962278,0.0864351407962278,0.0864351407962278,0.0864351407962278,0.0864351407962278,0.0,0.0,0.0
2017-07-01,17.84128017928804,17.82819292387352,17.628758348565125,18.045719904705944,17.82819292387352,17.82819292387352,0.013087255414521102,0.013087255414521102,0.013087255414521102,0.013087255414521102,0.013087255414521102,0.013087255414521102,0.0,0.0,0.0
2017-08-01,17.88523211749248,18.009214959028327,17.67758739016283,18.086119110783024,18.009214959028327,18.009214959028327,-0.12398284153584593,-0.12398284153584593,-0.12398284153584593,-0.12398284153584593,-0.12398284153584593,-0.12398284153584593,0.0,0.0,0.0
2017-09-01,18.066104500321597,18.19032984369609,17.863252949212303,18.278273755033137,18.19032984369609,18.19032984369609,-0.12422534337449455,-0.12422534337449455,-0.12422534337449455,-0.12422534337449455,-0.12422534337449455,-0.12422534337449455,0.0,0.0,0.0
