date,yhat,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper
2015-01-01,178.57908926158058,181.0860018024604,166.96603239394213,189.95312110376935,181.0860018024604,181.0860018024604,-2.5069125408798234,-2.5069125408798234,-2.5069125408798234,-2.5069125408798234,-2.5069125408798234,-2.5069125408798234,0.0,0.0,0.0
2015-02-01,192.15818864231292,182.06224470150352,179.73991306061612,203.58553086922126,182.06224470150352,182.06224470150352,10.095943940809397,10.095943940809397,10.095943940809397,10.095943940809397,10.095943940809397,10.095943940809397,0.0,0.0,0.0
2015-03-01,195.9344072200381,182.9440124812844,183.90414913674869,208.30493751743109,182.9440124812844,182.9440124812844,12.990394738753709,12.990394738753709,12.990394738753709,12.990394738753709,12.990394738753709,12.990394738753709,0.0,0.0,0.0
2015-04-01,195.52353484455872,183.92025538078929,183.62166478709972,207.6969139511559,183.92025538078929,183.92025538078929,11.603279463769434,11.603279463769434,11.603279463769434,11.603279463769434,11.603279463769434,11.603279463769434,0.0,0.0,0.0
2015-05-01,189.4583795001343,184.86500657385858,177.5297287171545,200.570050187036,184.86500657385858,184.86500657385858,4.593372926275728,4.593372926275728,4.593372926275728,4.593372926275728,4.593372926275728,4.593372926275728,0.0,0.0,0.0
2015-06-01,184.58674755157492,185.8412494706799,172.7578208410041,196.4754169817979,185.8412494706799,185.8412494706799,-1.254501919105002,-1.254501919105002,-1.254501919105002,-1.254501919105002,-1.254501919105002,-1.254501919105002,0.0,0.0,0.0
2015-07-01,184.3605127507542,186.78600066115214,172.87610651942606,196.56278188168548,186.78600066115214,186.78600066115214,-2.425487910397942,-2.425487910397942,-2.425487910397942,-2.425487910397942,-2.425487910397942,-2.425487910397942,0.0,0.0,0.0
2015-08-01,182.6520606903979,187.76224356349348,171.6953488747869,194.8503183852933,187.76224356349348,187.76224356349348,-5.1101828730956065,-5.1101828730956065,-5.1101828730956065,-5.1101828730956065,-5.1101828730956065,-5.1101828730956065,0.0,0.0,0.0
2015-09-01,188.63328544950352,188.73848646583477,176.7982360261573,200.965518298981,188.73848646583477,188.73848646583477,-0.10520101633124997,-0.10520101633124997,-0.10520101633124997,-0.10520101633124997,-0.10520101633124997,-0.10520101633124997,0.0,0.0,0.0
2015-10-01,193.28328586214494,189.68323766787287,181.91913672188102,205.09863724618228,189.68323766787287,189.68323766787287,3.600048194272049,3.600048194272049,3.600048194272049,3.600048194272049,3.600048194272049,3.600048194272049,0.0,0.0,0.0
2015-11-01,194.07493639897584,190.65948057664556,181.72921328063478,206.07816737278083,190.65948057664556,190.65948057664556,3.415455822330281,3.415455822330281,3.415455822330281,3.415455822330281,3.415455822330281,3.415455822330281,0.0,0.0,0.0
2015-12-01,189.57813048678602,191.60423178828768,177.06727095867024,201.23040941134826,191.60423178828768,191.60423178828768,-2.02610130150165,-2.02610130150165,-2.02610130150165,-2.02610130150165,-2.02610130150165,-2.02610130150165,0.0,0.0,0.0
2016-01-01,193.01448837513874,192.5804747069845,181.75425989358817,205.55037889486525,192.5804747069845,192.5804747069845,0.4340136681542504,0.4340136681542504,0.4340136681542504,0.4340136681542504,0.4340136681542504,0.4340136681542504,0.0,0.0,0.0
2016-02-01,198.2014862258603,193.55671762320415,186.52137448423565,210.47288924468964,193.55671762320415,193.55671762320415,4.6447686026561446,4.6447686026561446,4.6447686026561446,4.6447686026561446,4.6447686026561446,4.6447686026561446,0.0,0.0,0.0
2016-03-01,204.54091158110165,194.4699771254741,192.73536987668592,216.30521212518047,194.4699771254741,194.4699771254741,10.070934455627558,10.070934455627558,10.070934455627558,10.070934455627558,10.070934455627558,10.070934455627558,0.0,0.0,0.0
2016-04-01,201.43600933215794,195.44622004169375,190.5143856594608,212.8150024788196,195.44622004169375,195.44622004169375,5.989789290464175,5.989789290464175,5.989789290464175,5.989789290464175,5.989789290464175,5.989789290464175,0.0,0.0,0.0
2016-05-01,202.52130997673407,196.39323517299545,190.9912662114756,213.9212288028368,196.39323517299545,196.39323517299545,6.128074803738623,6.128074803738623,6.128074803738623,6.128074803738623,6.128074803738623,6.128074803738623,0.0,0.0,0.0
2016-06-01,198.06440003620705,197.37181747534058,186.46743590595034,210.5397379978452,197.37181747534058,197.37181747534058,0.6925825608664682,0.6925825608664682,0.6925825608664682,0.6925825608664682,0.6925825608664682,0.6925825608664682,0.0,0.0,0.0
2016-07-01,189.208573655148,198.319745881799,177.22915787315998,201.05806293489604,198.319745881799,198.319745881799,-9.111172226651,-9.111172226651,-9.111172226651,-9.111172226651,-9.111172226651,-9.111172226651,0.0,0.0,0.0
2016-08-01,197.1454976328668,199.29927190180604,184.53604637105988,209.97105648061014,199.29927190180604,199.29927190180604,-2.153774268939234,-2.153774268939234,-2.153774268939234,-2.153774268939234,-2.153774268939234,-2.153774268939234,0.0,0.0,0.0
2016-09-01,204.1210368557549,200.2805264235528,192.41731490144213,216.46313762599553,200.2805264235528,200.2805264235528,3.840510432202121,3.840510432202121,3.840510432202121,3.840510432202121,3.840510432202121,3.840510432202121,0.0,0.0,0.0
2016-10-01,206.92516209357714,201.23012757363028,194.76665385785404,219.06465019308382,201.23012757363028,201.23012757363028,5.695034519946857,5.695034519946857,5.695034519946857,5.695034519946857,5.695034519946857,5.695034519946857,0.0,0.0,0.0
2016-11-01,204.68749160163193,202.21459787001024,192.72745122756277,216.31688731226703,202.21459787001024,202.21459787001024,2.472893731621685,2.472893731621685,2.472893731621685,2.472893731621685,2.472893731621685,2.472893731621685,0.0,0.0,0.0
2016-12-01,196.02768575250914,203.16731106005537,184.34461939703988,208.24996963209855,203.16731106005537,203.16731106005537,-7.139625307546213,-7.139625307546213,-7.139625307546213,-7.139625307546213,-7.139625307546213,-7.139625307546213,0.0,0.0,0.0
2017-01-01,195.46627611486193,204.15350019763062,183.99120124433375,206.47028653811853,204.15350019763062,204.15350019763062,-8.687224082768706,-8.687224082768706,-8.687224082768706,-8.687224082768706,-8.687224082768706,-8.687224082768706,0.0,0.0,0.0
2017-02-01,225.98623251312443,205.13968933520587,213.94703801129154,238.5556840721714,205.13968933520587,205.13968933520587,20.846543177918562,20.846543177918562,20.846543177918562,20.846543177918562,20.846543177918562,20.846543177918562,0.0,0.0,0.0
2017-03-01,219.46732642350906,208.508223569623,208.2209858108984,231.1285645410648,208.508223569623,208.508223569623,10.959102853886064,10.959102853886064,10.959102853886064,10.959102853886064,10.959102853886064,10.959102853886064,0.0,0.0,0.0
2017-04-01,220.09432102157027,212.23767218629905,207.674409660052,231.4041727909377,212.23767218629905,212.23767218629905,7.8566488352712165,7.8566488352712165,7.8566488352712165,7.8566488352712165,7.8566488352712165,7.8566488352712165,0.0,0.0,0.0
2017-05-01,221.4889295856946,215.8485941119089,208.954727233863,233.09068369137646,215.8485941119089,215.8485941119089,5.640335473785683,5.640335473785683,5.640335473785683,5.640335473785683,5.640335473785683,5.640335473785683,0.0,0.0,0.0
2017-06-01,219.60066426127335,219.57988010170567,207.04545681361347,231.4297678751309,219.57988010170567,219.57988010170567,0.02078415956767257,0.02078415956767257,0.02078415956767257,0.02078415956767257,0.02078415956767257,0.02078415956767257,0.0,0.0,0.0
2017-07-01,216.3278478556064,223.1957987268463,203.93803800029914,228.03123108363653,223.1957987268463,223.1957987268463,-6.867950871239909,-6.867950871239909,-6.867950871239909,-6.867950871239909,-6.867950871239909,-6.867950871239909,0.0,0.0,0.0
2017-08-01,223.84458675134923,226.93224797282502,212.3012895217703,236.0628601949224,226.93224797282502,226.93224797282502,-3.087661221475809,-3.087661221475809,-3.087661221475809,-3.087661221475809,-3.087661221475809,-3.087661221475809,0.0,0.0,0.0
