date,yhat,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper
2015-01-01,39.115311638539275,41.927128128659966,34.44752909200238,43.90434391762504,41.927128128659966,41.927128128659966,-2.811816490120692,-2.811816490120692,-2.811816490120692,-2.811816490120692,-2.811816490120692,-2.811816490120692,0.0,0.0,0.0
2015-02-01,39.995102449219154,41.586253182649386,35.37966440785757,45.0626366868273,41.586253182649386,41.586253182649386,-1.591150733430236,-1.591150733430236,-1.591150733430236,-1.591150733430236,-1.591150733430236,-1.591150733430236,0.0,0.0,0.0
2015-03-01,37.1787563226651,41.278366134639825,32.54719082822173,42.27490329762223,41.278366134639825,41.278366134639825,-4.099609811974723,-4.099609811974723,-4.099609811974723,-4.099609811974723,-4.099609811974723,-4.099609811974723,0.0,0.0,0.0
2015-04-01,37.9244550815754,40.937491188329005,33.20483509433234,42.92483044573024,40.937491188329005,40.937491188329005,-3.013036106753603,-3.013036106753603,-3.013036106753603,-3.013036106753603,-3.013036106753603,-3.013036106753603,0.0,0.0,0.0
2015-05-01,38.31888387374094,40.607612208028215,33.596223376046126,43.14321551646236,40.607612208028215,40.607612208028215,-2.2887283342872755,-2.2887283342872755,-2.2887283342872755,-2.2887283342872755,-2.2887283342872755,-2.2887283342872755,0.0,0.0,0.0
2015-06-01,40.38982854137795,40.266737262102545,35.722347041030645,45.133752890581846,40.266737262102545,40.266737262102545,0.12309127927540721,0.12309127927540721,0.12309127927540721,0.12309127927540721,0.12309127927540721,0.12309127927540721,0.0,0.0,0.0
2015-07-01,39.78113660364935,39.93685828217448,35.12104925645651,44.84393848904726,39.93685828217448,39.93685828217448,-0.155721678525127,-0.155721678525127,-0.155721678525127,-0.155721678525127,-0.155721678525127,-0.155721678525127,0.0,0.0,0.0
2015-08-01,43.15870107111516,39.59598333690876,37.91874118899,47.913224510927996,39.59598333690876,39.59598333690876,3.5627177342064003,3.5627177342064003,3.5627177342064003,3.5627177342064003,3.5627177342064003,3.5627177342064003,0.0,0.0,0.0
2015-09-01,37.470091826189545,39.25510839164304,32.79702233109645,42.07606468714514,39.25510839164304,39.25510839164304,-1.7850165654534964,-1.7850165654534964,-1.7850165654534964,-1.7850165654534964,-1.7850165654534964,-1.7850165654534964,0.0,0.0,0.0
2015-10-01,36.13793037758004,38.92522467981833,31.425408478994743,41.096347854853256,38.92522467981833,38.92522467981833,-2.787294302238286,-2.787294302238286,-2.787294302238286,-2.787294302238286,-2.787294302238286,-2.787294302238286,0.0,0.0,0.0
