date,yhat,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper
2015-01-01,3566.6010175448555,3636.7201367280795,3418.2794216694465,3725.0833328011654,3636.7201367280795,3636.7201367280795,-70.11911918322389,-70.11911918322389,-70.11911918322389,-70.11911918322389,-70.11911918322389,-70.11911918322389,0.0,0.0,0.0
2015-02-01,3659.1009551272314,3661.4813215620316,3503.048404712591,3798.965494506691,3661.4813215620316,3661.4813215620316,-2.3803664348001776,-2.3803664348001776,-2.3803664348001776,-2.3803664348001776,-2.3803664348001776,-2.3803664348001776,0.0,0.0,0.0
2015-03-01,3651.849861508776,3683.846262702375,3482.148999129705,3821.6012884200854,3683.846262702375,3683.846262702375,-31.996401193599,-31.996401193599,-31.996401193599,-31.996401193599,-31.996401193599,-31.996401193599,0.0,0.0,0.0
2015-04-01,3761.9813101841205,3708.6074475520654,3598.1612030981087,3920.925164850338,3708.6074475520654,3708.6074475520654,53.373862632055285,53.373862632055285,53.373862632055285,53.373862632055285,53.373862632055285,53.373862632055285,0.0,0.0,0.0
2015-05-01,3852.8428519212057,3732.5698845033794,3689.918313458201,4013.9608390761564,3732.5698845033794,3732.5698845033794,120.27296741782624,120.27296741782624,120.27296741782624,120.27296741782624,120.27296741782624,120.27296741782624,0.0,0.0,0.0
2015-06-01,3747.276297667886,3757.3310693428552,3590.287453255664,3908.056557783994,3757.3310693428552,3757.3310693428552,-10.054771674969146,-10.054771674969146,-10.054771674969146,-10.054771674969146,-10.054771674969146,-10.054771674969146,0.0,0.0,0.0
2015-07-01,3779.6636595764603,3781.2935062842835,3615.130927009922,3938.1275044501067,3781.2935062842835,3781.2935062842835,-1.6298467078232384,-1.6298467078232384,-1.6298467078232384,-1.6298467078232384,-1.6298467078232384,-1.6298467078232384,0.0,0.0,0.0
2015-08-01,3818.844235851533,3806.0546911407996,3656.8475489262228,3976.8176405306212,3806.0546911407996,3806.0546911407996,12.789544710733454,12.789544710733454,12.789544710733454,12.789544710733454,12.789544710733454,12.789544710733454,0.0,0.0,0.0
2015-09-01,3793.8198601298095,3830.8158759973157,3630.465124462858,3943.833706691717,3830.8158759973157,3830.8158759973157,-36.996015867506046,-36.996015867506046,-36.996015867506046,-36.996015867506046,-36.996015867506046,-36.996015867506046,0.0,0.0,0.0
2015-10-01,3855.2777987235004,3854.778312948851,3699.892866970123,4005.901785218974,3854.778312948851,3854.778312948851,0.4994857746493459,0.4994857746493459,0.4994857746493459,0.4994857746493459,0.4994857746493459,0.4994857746493459,0.0,0.0,0.0
2015-11-01,3993.2256886314894,3879.539497798771,3837.7928574519146,4150.10748712657,3879.5394977987717,3879.5394977987717,113.6861908327182,113.6861908327182,113.6861908327182,113.6861908327182,113.6861908327182,113.6861908327182,0.0,0.0,0.0
2015-12-01,3910.278806385822,3903.502896442664,3760.64951349482,4081.8145489139306,3903.502896442664,3903.502896442664,6.775909943157746,6.775909943157746,6.775909943157746,6.775909943157746,6.775909943157746,6.775909943157746,0.0,0.0,0.0
