Class,Year,Month,Y/Y Percent change,# drugs,# price changes,# price changes prediction,Percent # price changes,Percent # price changes prediction,TRx weighted WAC,Sales weighted WAC,Sales weighted WAC predictions
ONCOLOGICS,2016,4,0.08227428220357902,130.0,23.0,1037.0,0.17692307692307693,0.11894273127753305,540.3267144996215,1458.3743371916376,816.1047402959139
ONCOLOGICS,2016,5,0.08147465177750561,130.0,0.0,151.0,0.0,0.017316017316017316,543.5669039039939,1436.0959378988332,834.0948711219405
ONCOLOGICS,2016,6,0.08090782850839005,130.0,25.0,1057.0,0.19230769230769232,0.12121212121212123,547.8466666553632,1456.9893059323456,830.4798215853674
ONCOLOGICS,2016,7,0.09463850745163174,130.0,33.0,1428.0,0.25384615384615383,0.16379310344827586,542.7944529615551,1453.0197548364927,830.3328147046608
ONCOLOGICS,2016,8,0.09855773984921784,130.0,20.0,748.0,0.15384615384615385,0.08583690987124462,547.2368799827392,1440.3388580997987,839.4476508471072
ONCOLOGICS,2016,9,0.08656183052337871,130.0,3.0,745.0,0.023076923076923078,0.08547008547008547,548.4631895982728,1431.6070679693075,825.6826694365852
ONCOLOGICS,2016,10,0.08061332398576386,130.0,11.0,745.0,0.08461538461538462,0.08547008547008547,556.2214686102092,1430.6783643916106,848.8076196736499
ONCOLOGICS,2016,11,0.08089134436558915,130.0,0.0,112.0,0.0,0.01282051282051282,553.7609300696594,1422.3669537728365,843.807906225713
ONCOLOGICS,2016,12,0.08033488474825279,130.0,11.0,671.0,0.08461538461538462,0.07692307692307693,551.6929832504006,1449.4494228540261,846.1936107049597
ONCOLOGICS,2017,1,0.05332337906730438,130.0,0.0,0.0,0.0,0.0,546.5208057301098,1445.3489830063097,844.4404789741587
ONCOLOGICS,2017,2,0.0919081505991116,130.0,68.0,3567.0,0.5230769230769231,0.4090909090909091,573.1046513545213,1442.6399403600951,876.7147177951359
ONCOLOGICS,2017,3,0.08279464438715094,130.0,3.0,253.0,0.023076923076923078,0.02904564315352697,577.327934679051,1426.46704999178,868.3106100823078
ONCOLOGICS,2017,4,0.06383751146352967,130.0,1.0,354.0,0.007692307692307693,0.04065040650406504,581.9322555314183,1437.7437479163566,872.3360906988547
ONCOLOGICS,2017,5,0.08362599008488537,130.0,33.0,1459.0,0.25384615384615383,0.16733067729083664,593.635387857019,1515.6508504074409,885.9416546246516
ONCOLOGICS,2017,6,0.07950888141057437,130.0,0.0,205.0,0.0,0.023529411764705882,596.0209487629794,1549.257097465163,889.1197246160832
ONCOLOGICS,2017,7,0.06787276327685059,130.0,28.0,1375.0,0.2153846153846154,0.1576923076923077,585.4723476927354,1568.6352225329645,887.7643405878665
ONCOLOGICS,2017,8,0.08515805268401959,130.0,32.0,1398.0,0.24615384615384617,0.16030534351145034,608.1385303234033,1575.8693883490455,903.9151398615552
ONCOLOGICS,2017,9,0.08531905196613704,128.0,0.0,99.0,0.0,0.01140684410646388,602.728965750991,1538.9037924851425,905.6794297942104
ONCOLOGICS,2017,10,0.08573787912610306,129.0,4.0,328.0,0.031007751937984496,0.03759398496240601,625.8836740519465,1573.2880135198925,927.787138134697
ONCOLOGICS,2017,11,0.09745937324563207,129.0,27.0,1122.0,0.20930232558139536,0.12867647058823528,622.0400557310062,1587.8180033730434,924.9858483292543
ONCOLOGICS,2017,12,0.09722721782143236,130.0,0.0,63.0,0.0,0.007194244604316547,610.5182884644921,1539.0754152026152,931.5272479942488
ONCOLOGICS,2018,1,0.09872545074405337,130.0,20.0,931.0,0.15384615384615385,0.10676156583629894,606.3214019170322,1530.0299280795423,937.7797447209564
ONCOLOGICS,2018,2,0.11876573183877913,130.0,57.0,3924.0,0.43846153846153846,0.45,646.2056789781883,1717.6865210705157,970.1055681024943
ONCOLOGICS,2018,3,0.11699540541759128,130.0,1.0,125.0,0.007692307692307693,0.014285714285714284,645.5594959736619,1659.455544193834,970.5717507290492
ONCOLOGICS,2018,4,0.1172815003393122,130.0,7.0,588.0,0.05384615384615385,0.0673758865248227,700.3538981032578,1688.1218354403472,985.518337275062
ONCOLOGICS,2018,5,0.0949274316438024,130.0,5.0,395.0,0.038461538461538464,0.04529616724738676,719.6012572153654,1701.1111098332372,991.257507722186
ONCOLOGICS,2018,6,0.0950805718148944,130.0,3.0,150.0,0.023076923076923078,0.017241379310344827,725.9386097057449,1720.244937130837,997.7619282912916
ONCOLOGICS,2018,7,0.0924442701575358,130.0,4.0,390.0,0.03076923076923077,0.044673539518900345,710.5217003089064,1710.612374455176,990.4743678167084
ONCOLOGICS,2018,8,0.07587848970622305,130.0,28.0,992.0,0.2153846153846154,0.11379310344827588,716.7548410324437,1728.5152926153664,1003.9570753174812
ONCOLOGICS,2018,9,0.07519673413308875,128.0,1.0,179.0,0.0078125,0.02054794520547945,726.4359387231405,1707.044356084513,1011.2561841851647
ONCOLOGICS,2018,10,0.07412001804929251,128.0,5.0,266.0,0.0390625,0.030508474576271188,731.8970663663504,1686.8993877197527,1022.540817501802
ONCOLOGICS,2018,11,0.06253212480016944,128.0,1.0,59.0,0.0078125,0.006779661016949152,715.8148968515825,1662.3857941713823,1012.0685905690359
ONCOLOGICS,2018,12,0.06300178431105488,128.0,0.0,117.0,0.0,0.013422818791946308,741.919868850645,1745.1188660041819,1013.2623896868871
ONCOLOGICS,2019,1,0.06156676320499484,128.0,12.0,669.0,0.09375,0.07666666666666666,746.6695701133795,1661.520197165382,1017.6085929790075
ONCOLOGICS,2019,2,0.04866071010428108,128.0,73.0,3356.0,0.5703125,0.3848684210526316,794.7863214110467,1798.7370165614511,1040.0956726583217
ONCOLOGICS,2019,3,0.04851027499385118,127.0,5.0,881.0,0.03937007874015748,0.1009771986970684,798.8101805092659,1745.6550751615405,1040.6088163976863
ONCOLOGICS,2019,4,0.04821224063936322,128.0,0.0,200.0,0.0,0.022950819672131147,804.9675868396854,1758.0160539838255,1056.4010641649465
ONCOLOGICS,2019,5,0.04871817594790261,127.0,2.0,568.0,0.015748031496062992,0.06514657980456026,801.1599871181515,1782.3462098552352,1048.6631113908588
ONCOLOGICS,2019,6,0.04827744504212416,127.0,0.0,28.0,0.0,0.003246753246753247,808.2851846938654,1788.114214786479,1052.253916744695
ONCOLOGICS,2019,7,0.04951035672900316,128.0,4.0,472.0,0.03125,0.05414012738853504,788.2222903765172,1806.089301452328,1033.7697260657878
ONCOLOGICS,2019,8,0.04271267352053516,127.0,15.0,1346.0,0.11811023622047244,0.15434083601286175,786.1026202961157,1791.5395985562238,1049.10412910205
ONCOLOGICS,2019,9,0.042209808120789366,127.0,2.0,55.0,0.015748031496062992,0.006349206349206349,799.307742958263,1760.5845156082116,1066.1598447560393
ONCOLOGICS,2019,10,0.0417167236066724,129.0,0.0,54.0,0.0,0.006211180124223602,798.8473725244163,1733.0097212452522,1070.6050936501924
ONCOLOGICS,2019,11,0.04229998887620634,130.0,8.0,372.0,0.06153846153846154,0.042682926829268296,786.8252411098551,1808.0799895983332,1056.8415241226487
ONCOLOGICS,2019,12,0.04168801900315037,130.0,0.0,159.0,0.0,0.01818181818181818,767.5961430449436,1667.5578516101164,1056.9750544284786
ONCOLOGICS,2020,1,0.04123942612579295,130.0,0.0,105.0,0.0,0.012084592145015106,763.0809044024872,1696.7684622142294,1063.7415154191838
ONCOLOGICS,2020,2,0.055879567681451366,130.0,84.0,5021.0,0.6461538461538462,0.5757575757575758,821.4447659886084,1824.6675276786523,1080.7882815268301
ONCOLOGICS,2020,3,0.05526668439700277,130.0,0.0,105.0,0.0,0.012012012012012012,774.2017586461906,1787.194193077813,1082.8859433588157
ONCOLOGICS,2020,4,0.05632218451318635,130.0,0.0,236.0,0.0,0.027027027027027032,773.8034538080738,1911.1333731223317,1080.1927669729455
ONCOLOGICS,2020,5,0.05558240697004448,130.0,0.0,0.0,0.0,0.0,801.0375510398457,1873.3584617769855,1097.6263494161694
ONCOLOGICS,2020,6,0.05508523314979443,130.0,0.0,0.0,0.0,0.0,823.069144080233,1818.1488023600348,1093.4361998841287
ONCOLOGICS,2020,7,0.054855539483890256,130.0,0.0,0.0,0.0,0.0,803.8238960376088,1748.5429548501634,1092.7326446175737
ONCOLOGICS,2020,8,,,,0.0,,0.0,,,1101.2723807613563
ONCOLOGICS,2020,9,,,,1617.0,,0.18543046357615892,,,1086.9317367309427
ONCOLOGICS,2020,10,,,,0.0,,0.0,,,1109.4995941100142
ONCOLOGICS,2020,11,,,,289.0,,0.03311258278145696,,,1103.924218042535
ONCOLOGICS,2020,12,,,,0.0,,0.0,,,1105.7528296641628
ONCOLOGICS,2021,1,,,,0.0,,0.0,,,1103.415509432252
ONCOLOGICS,2021,2,,,,6641.0,,0.7615894039735099,,,1135.1055597521906
ONCOLOGICS,2021,3,,,,115.0,,0.01324503311258278,,,1126.1667557058474
ONCOLOGICS,2021,4,,,,58.0,,0.006622516556291391,,,1129.6002510959895
ONCOLOGICS,2021,5,,,,0.0,,0.0,,,1138.5558546859684
ONCOLOGICS,2021,6,,,,0.0,,0.0,,,1136.9289656636658
ONCOLOGICS,2021,7,,,,,,,,,1130.2108419629633
ONCOLOGICS,2021,8,,,,,,,,,1140.8201435751116
ONCOLOGICS,2021,9,,,,,,,,,1137.0429358441775
ONCOLOGICS,2021,10,,,,,,,,,1153.7879045101142
ONCOLOGICS,2021,11,,,,,,,,,1145.4451170393536
ONCOLOGICS,2021,12,,,,,,,,,1146.6237770282532
ONCOLOGICS,2022,1,,,,,,,,,1147.3347760911502
ONCOLOGICS,2022,2,,,,,,,,,1174.1191018089328
ONCOLOGICS,2022,3,,,,,,,,,1169.581603829616
ONCOLOGICS,2022,4,,,,,,,,,1178.9884011333595
ONCOLOGICS,2022,5,,,,,,,,,1179.3664852170882
ONCOLOGICS,2022,6,,,,,,,,,1180.3329144935492
ONCOLOGICS,2022,7,,,,,,,,,1167.6860076067821
ONCOLOGICS,2022,8,,,,,,,,,1180.5616243565069
ONCOLOGICS,2022,9,,,,,,,,,1187.2536424731345
ONCOLOGICS,2022,10,,,,,,,,,1197.9560860324616
ONCOLOGICS,2022,11,,,,,,,,,1186.8822630170841
ONCOLOGICS,2022,12,,,,,,,,,1187.4955105131105
