date,yhat,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper
2015-01-01,5616.269276222966,5752.336787056294,5430.900709683334,5805.83446544203,5752.336787056294,5752.336787056294,-136.06751083332801,-136.06751083332801,-136.06751083332801,-136.06751083332801,-136.06751083332801,-136.06751083332801,0.0,0.0,0.0
2015-02-01,5893.6657642912005,5802.401914741717,5695.106291466015,6090.833726533174,5802.401914741717,5802.401914741717,91.26384954948385,91.26384954948385,91.26384954948385,91.26384954948385,91.26384954948385,91.26384954948385,0.0,0.0,0.0
2015-03-01,5922.370040481733,5847.622030070485,5736.4842983595345,6117.487202803399,5847.622030070485,5847.622030070485,74.7480104112471,74.7480104112471,74.7480104112471,74.7480104112471,74.7480104112471,74.7480104112471,0.0,0.0,0.0
2015-04-01,5872.014417497341,5897.687156898293,5680.7438462435,6071.414677725508,5897.687156898293,5897.687156898293,-25.672739400952498,-25.672739400952498,-25.672739400952498,-25.672739400952498,-25.672739400952498,-25.672739400952498,0.0,0.0,0.0
2015-05-01,5961.046684318688,5946.137279634882,5771.448981648019,6150.256871288625,5946.137279634882,5946.137279634882,14.909404683805558,14.909404683805558,14.909404683805558,14.909404683805558,14.909404683805558,14.909404683805558,0.0,0.0,0.0
2015-06-01,6115.4557323046565,5996.202406186272,5928.571142011731,6305.5897540217165,5996.202406186272,5996.202406186272,119.25332611838412,119.25332611838412,119.25332611838412,119.25332611838412,119.25332611838412,119.25332611838412,0.0,0.0,0.0
2015-07-01,5958.129408072957,6044.652528655361,5771.979885842864,6153.33663833723,6044.652528655361,6044.652528655361,-86.52312058240386,-86.52312058240386,-86.52312058240386,-86.52312058240386,-86.52312058240386,-86.52312058240386,0.0,0.0,0.0
2015-08-01,5769.248480815188,6094.679259696963,5562.981921730255,5951.917919643728,6094.679259696963,6094.679259696963,-325.4307788817753,-325.4307788817753,-325.4307788817753,-325.4307788817753,-325.4307788817753,-325.4307788817753,0.0,0.0,0.0
2015-09-01,6042.22141814051,6144.705990738564,5863.249953171338,6223.124629254265,6144.705990738564,6144.705990738564,-102.48457259805436,-102.48457259805436,-102.48457259805436,-102.48457259805436,-102.48457259805436,-102.48457259805436,0.0,0.0,0.0
2015-10-01,6080.2971244860655,6193.118954053959,5896.926880447408,6261.371748493928,6193.118954053958,6193.118954053958,-112.82182956789356,-112.82182956789356,-112.82182956789356,-112.82182956789356,-112.82182956789356,-112.82182956789356,0.0,0.0,0.0
2015-11-01,6111.006641526238,6243.145682813201,5913.226063323599,6302.380910332677,6243.145682813201,6243.145682813201,-132.13904128696288,-132.13904128696288,-132.13904128696288,-132.13904128696288,-132.13904128696288,-132.13904128696288,0.0,0.0,0.0
2015-12-01,6107.171427844105,6291.558646258392,5916.85726570105,6284.32734243975,6291.558646258392,6291.558646258392,-184.38721841428767,-184.38721841428767,-184.38721841428767,-184.38721841428767,-184.38721841428767,-184.38721841428767,0.0,0.0,0.0
2016-01-01,6206.818347167391,6341.585375151756,6019.2513320132375,6394.932464389648,6341.585375151756,6341.585375151756,-134.7670279843651,-134.7670279843651,-134.7670279843651,-134.7670279843651,-134.7670279843651,-134.7670279843651,0.0,0.0,0.0
2016-02-01,6582.834773760592,6391.612103283706,6396.858129085814,6776.935677036992,6391.612103283706,6391.612103283706,191.22267047688587,191.22267047688587,191.22267047688587,191.22267047688587,191.22267047688587,191.22267047688587,0.0,0.0,0.0
