date,yhat,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper
2015-01-01,134.0253354585749,132.54908683256338,130.22260108270197,137.8968555788589,132.54908683256338,132.54908683256338,1.4762486260114998,1.4762486260114998,1.4762486260114998,1.4762486260114998,1.4762486260114998,1.4762486260114998,0.0,0.0,0.0
2015-02-01,141.1936626513645,133.6209294820153,137.3641563392648,145.27227309967117,133.6209294820153,133.6209294820153,7.572733169349198,7.572733169349198,7.572733169349198,7.572733169349198,7.572733169349198,7.572733169349198,0.0,0.0,0.0
2015-03-01,141.99113517289345,134.5890454234558,138.16425122213195,145.8443315121578,134.5890454234558,134.5890454234558,7.402089749437661,7.402089749437661,7.402089749437661,7.402089749437661,7.402089749437661,7.402089749437661,0.0,0.0,0.0
2015-04-01,140.41478104412045,135.66088807085663,136.40866003077255,144.29196781168096,135.66088807085663,135.66088807085663,4.753892973263827,4.753892973263827,4.753892973263827,4.753892973263827,4.753892973263827,4.753892973263827,0.0,0.0,0.0
2015-05-01,137.67141666721014,136.69815514898653,133.8388000250697,141.4566010713328,136.69815514898653,136.69815514898653,0.9732615182235985,0.9732615182235985,0.9732615182235985,0.9732615182235985,0.9732615182235985,0.9732615182235985,0.0,0.0,0.0
2015-06-01,132.71764608795814,137.76999778037685,128.79809047952062,136.4904146573343,137.76999778037685,137.76999778037685,-5.052351692418708,-5.052351692418708,-5.052351692418708,-5.052351692418708,-5.052351692418708,-5.052351692418708,0.0,0.0,0.0
2015-07-01,130.63058683583975,138.8072648430126,126.54624495858997,134.55187395276548,138.8072648430126,138.8072648430126,-8.176678007172864,-8.176678007172864,-8.176678007172864,-8.176678007172864,-8.176678007172864,-8.176678007172864,0.0,0.0,0.0
2015-08-01,134.04568683867697,139.87555151184606,130.3036368816492,137.73980720600773,139.87555151184606,139.87555151184606,-5.829864673169086,-5.829864673169086,-5.829864673169086,-5.829864673169086,-5.829864673169086,-5.829864673169086,0.0,0.0,0.0
2015-09-01,139.73808128992852,140.9438381806795,135.9877159647956,143.71828971757714,140.9438381806795,140.9438381806795,-1.2057568907510037,-1.2057568907510037,-1.2057568907510037,-1.2057568907510037,-1.2057568907510037,-1.2057568907510037,0.0,0.0,0.0
2015-10-01,146.58578007919795,141.9732294977874,142.6186715263274,150.4856090064456,141.9732294977874,141.9732294977874,4.612550581410531,4.612550581410531,4.612550581410531,4.612550581410531,4.612550581410531,4.612550581410531,0.0,0.0,0.0
2015-11-01,146.8383174914362,143.03298689543033,142.96304097628885,150.76330813550314,143.03298689543033,143.03298689543033,3.805330596005856,3.805330596005856,3.805330596005856,3.805330596005856,3.805330596005856,3.805330596005856,0.0,0.0,0.0
2015-12-01,140.18373838000176,144.05855857056866,136.25702413471893,144.25816217943685,144.05855857056866,144.05855857056866,-3.874820190566912,-3.874820190566912,-3.874820190566912,-3.874820190566912,-3.874820190566912,-3.874820190566912,0.0,0.0,0.0
2016-01-01,149.76506689534475,145.11714131334907,145.6797093711556,153.40586037732274,145.11714131334907,145.11714131334907,4.647925581995686,4.647925581995686,4.647925581995686,4.647925581995686,4.647925581995686,4.647925581995686,0.0,0.0,0.0
2016-02-01,151.38346715778727,146.17572405612944,147.65944204935477,155.13297417485498,146.17572405612944,146.17572405612944,5.207743101657826,5.207743101657826,5.207743101657826,5.207743101657826,5.207743101657826,5.207743101657826,0.0,0.0,0.0
